Date,005930,000660,equity
2025-09-26,1012772.4652439081,1690200.710318373,1351486.5877811406
2025-09-29,1028282.2389186474,1752986.7993293037,1390634.5191239757
2025-09-30,1024618.5544594913,1745452.5190139844,1385035.536736738
2025-10-01,1050264.5378164696,1808238.608024915,1429251.5729206922
2025-10-02,1096060.9298059714,1986551.0630414637,1541305.9964237176
2025-10-10,1152848.5673158267,2149794.6426399206,1651321.6049778736
2025-10-13,1139414.897513183,2084497.1793217924,1611956.0384174879
2025-10-14,1118653.858792227,2066917.0869902298,1592785.4728912283
2025-10-15,1160175.9362341394,2122168.8956858413,1641172.4159599904
2025-10-16,1193149.2885094306,2272855.4463545843,1733002.3674320076
2025-10-17,1195591.808863163,2338152.9096727124,1766872.3592679377
2025-10-20,1198034.233145453,2438610.7150476924,1818322.4740965727
2025-10-21,1190706.8642271406,2405961.7472980376,1798334.305762589
2025-10-22,1204140.4379583416,2418519.0910152053,1811329.7644867734
2025-10-23,1178494.4546013628,2403450.37299084,1790972.4137961015
2025-10-24,1206582.958312074,2561671.203974902,1884127.0811434882
2025-10-27,1245662.5154002537,2687243.224603037,1966452.8700016453
2025-10-28,1215131.5874072525,2616923.0126705137,1916027.300038883
2025-10-29,1227343.99703303,2802769.5906086545,2015056.7938208422
2025-10-30,1271308.5948286748,2852998.650689871,2062153.6227592728
2025-10-31,1312830.672270587,2807792.6540105026,2060311.6631405447
2025-11-03,1356795.1739947891,3114188.503962383,2235491.8389785863
2025-11-04,1281078.4841007194,2943410.3292611535,2112244.4066809365
2025-11-05,1228565.1611384535,2908250.144598029,2068407.6528682413
2025-11-06,1211467.9990195388,2978570.8287117328,2095019.4138656356
2025-11-07,1195591.8088631625,2913273.207999878,2054432.5084315203
2025-11-10,1228565.1611384535,3043868.134636134,2136216.6478872937
2025-11-11,1263981.1298389197,3109165.440560535,2186573.2851997274
2025-11-12,1259096.1852028973,3099119.6285442915,2179107.9068735945
2025-11-13,1255432.500743741,3074005.5706848637,2164719.035714302
2025-11-14,1187043.0836965414,2812815.4026248977,1999929.2431607195
2025-11-17,1228565.1611384535,3043868.134636133,2136216.6478872932
2025-11-18,1194370.6447577388,2863044.14791866,2028707.3963381995
2025-11-19,1178494.4546013628,2822861.5294285943,2000677.9920149785
2025-11-20,1228565.1611384535,2868067.5261079627,2048316.343623208
2025-11-21,1157733.4158804065,2616923.0126705132,1887328.2142754598
2025-11-24,1180936.974955095,2611900.1066623917,1896418.5408087433
2025-11-25,1212689.1631249622,2606877.20065427,1909783.1818896162
2025-11-26,1255432.500743741,2631991.730694878,1943712.1157193095
2025-11-27,1263981.12983892,2734406.254883287,1999193.6923611034
2025-11-28,1227343.99703303,2664035.5195644135,1945689.7582987216
2025-12-01,1231007.7775636285,2704247.4132876922,1967627.5954256603
2025-12-02,1262759.8696620534,2804776.9902021606,2033768.429932107
2025-12-03,1276193.4433932544,2774618.1486065653,2025405.7959999098
2025-12-04,1283521.004454452,2724353.202755604,2003937.103605028
2025-12-05,1323821.8217194981,2734406.254883287,2029114.0383013925
2025-12-08,1337255.3954506994,2900280.0410527876,2118767.7182517434
2025-12-09,1323821.8217194981,2844988.8839254384,2084405.3528224682
2025-12-10,1318936.8770834757,2950544.986903749,2134740.931993612
2025-12-11,1310388.1519168545,2839962.672649051,2075175.4122829528
2025-12-12,1329928.026532387,2870121.5142446463,2100024.7703885166
2025-12-15,1279857.2239238534,2784671.2007342484,2032264.212329051
2025-12-16,1255432.500743741,2664035.5195644135,1959734.0101540773
2025-12-17,1317715.6169066096,2769591.6225427235,2043653.6197246667
2025-12-18,1314051.9324474533,2774618.148606565,2044335.040527009
2025-12-19,1298175.742291077,2749485.8330748114,2023830.7876829442
2025-12-22,1349467.805076477,2915359.6192443115,2132413.712160394
2025-12-23,1361680.2147022542,2935465.7234996776,2148572.969100966
2025-12-24,1356795.1739947891,2955571.51296759,2156183.3434811896
2025-12-26,1428848.1794297027,3010862.9848823925,2219855.5821560477
2025-12-29,1466473.503092991,3216948.6647751713,2341711.0839340813
2025-12-30,1471382.1773753073,3272240.136689974,2371811.1570326407
