Date,Open,High,Low,Close,Volume,code,name,ret_cc,mom_1d,mom_3d,mom_5d,mom_10d,mom_20d,vol_10d,vol_20d,dollar_volume,oc_ret,oo_ret,cc_next_ret,situation,market_mom_20d,market_vol_20d,score,rank,trade_return
2023-07-25,2510.0,2550.0,2420.0,2430.0,243604,122350,삼기,-0.031872509960159334,-0.06168224299065417,-0.06691449814126393,-0.1223776223776224,-0.14334470989761094,-0.17461487296638434,0.021118096384337374,0.017584632503964238,1063800750.0,-0.031872509960159334,-0.043824701195219085,0.06995884773662553,down_low_vol,-0.030585709838900188,0.009712484685761667,6.959350577843118,2.0,0.06685884773662552
2025-03-21,3034.999970687063,3034.999970687063,2877.770772833573,2896.828857421875,299714,126560,현대퓨처넷,-0.03184716753914352,-0.03680977786077,-0.04848482354643746,-0.06268655780398125,-0.08720925079668052,-0.09117220098246992,0.012579567629845814,0.013629789166697017,515437445.8166504,-0.04552590266875978,-0.045525920156090804,-0.016447386441143963,down_low_vol,-0.02302822111105507,0.00784822521196356,4.599231656286319,1.0,-0.01954738644114396
2025-03-24,2896.828804347826,2911.122367527174,2811.067425271739,2849.18359375,245126,126560,현대퓨처넷,-0.016447386441143963,-0.03184716753914352,-0.06748465823730287,-0.09925925464823815,-0.10980967017058652,-0.1388102042629341,0.014461633652305055,0.013432060793566618,868220164.1733398,-0.016447368421052655,-0.013157854227145438,-0.001672199821494913,down_low_vol,-0.02606190671862596,0.007930941484022631,7.389726429452961,1.0,-0.004772199821494913
2025-03-25,2858.712753219221,2877.7708382406827,2830.1256256870292,2844.419189453125,108077,126560,현대퓨처넷,-0.001672199821494913,-0.016447386441143963,-0.08282209842556942,-0.09393941840726894,-0.12445097453146026,-0.17517242900100805,0.013938153538007316,0.010863193926410013,698408977.6015625,-0.0050000000000000044,0.006666625343176857,0.0016750007574626302,down_low_vol,-0.02935947976614761,0.007847778182146803,8.647495298679008,1.0,-0.0014249992425373697
2025-03-26,2877.7707201086955,2877.7707201086955,2811.067425271739,2849.18359375,29597,126560,현대퓨처넷,0.0016750007574626302,-0.001672199821494913,-0.04936306888839914,-0.08435580314886126,-0.11816836826640431,-0.17427383774740357,0.01435872604203998,0.010901462934073375,307416292.7385254,-0.009933774834437026,-0.009933741357553205,-0.008361170483320968,down_low_vol,-0.03646793806811255,0.007884396649969235,7.738025956608136,1.0,-0.011461170483320968
2025-03-28,2792.0092664744757,2825.360913002328,2744.3640571489727,2782.480224609375,108162,126560,현대퓨처넷,-0.015177125365699706,-0.008361170483320968,-0.008361170483320968,-0.055732502396227845,-0.11492538146718745,-0.1763888992676398,0.014770150098745065,0.010937218070865583,274831348.7224121,-0.0034129692832765013,-0.017064805143149897,-0.0017122868492421839,down_low_vol,-0.042392848071753475,0.007880436424168809,5.09567442425669,3.0,-0.004812286849242184
2023-09-26,2760.0,2790.0,2705.0,2705.0,23437,130500,GH신소재,-0.019927536231884035,-0.02987697715289983,-0.06913996627318719,-0.09060955518945635,-0.09656301145662849,-0.10823909531502418,0.014945386446751613,0.012605843006996902,118831800.0,-0.019927536231884035,-0.019927536231884035,0.038817005545286554,down_low_vol,-0.04520201805865376,0.008612922094319277,7.187901288248894,3.0,0.035717005545286555
2023-09-25,3294.9173934611867,3933.1221138162814,3205.86557201629,3720.38720703125,10100460,131370,알서포트,0.22475563487673678,-0.0016259972111547505,-0.04361365879455548,-0.0766916521028157,-0.09037040329612589,-0.08630953779705741,0.012009245098185212,0.011981131564780832,152696928.91992188,0.12912912912912922,0.1831832461593741,0.006648989750179579,down_low_vol,-0.021547490080612186,0.008781661816239036,6.401035802682849,3.0,0.0035489897501795793
2025-04-01,5171.69216160221,5377.384463484116,5171.69216160221,5318.615234375,27319,136490,선진,0.02840904692065216,-0.036496354348982574,-0.057142880033485444,-0.08808291850632832,-0.08808291850632832,-0.08650519926438305,0.013012686658759333,0.011694955134916927,370453497.0732422,0.02840909090909083,0.028409087897755647,-0.01841620913573383,down_low_vol,-0.029101162217576304,0.008247422540036449,7.53170213054896,3.0,-0.02151620913573383
2024-02-02,2795.0,2875.0,2795.0,2850.0,15436,154030,아시아종묘,0.019677996422182487,-0.03951890034364258,-0.05892255892255893,-0.05733558178752107,-0.06365159128978226,-0.08210180623973728,0.014048233226248406,0.010223413519278723,280768930.0,0.019677996422182487,0.019677996422182487,0.0017543859649122862,down_low_vol,-0.028023567229987,0.008146661734042118,5.6082620231883356,2.0,-0.0013456140350877137
2024-07-08,4048.6958079618566,4072.652587890625,4010.364960075827,4072.652587890625,57115,155650,와이엠씨,0.0059171615473685435,-0.012850506371143933,-0.030963323123756492,-0.044117626715041824,-0.05480982669693224,-0.07346483962383588,0.004738516807409632,0.005367972703994058,329037507.7294922,0.00591715976331364,0.005917157979258736,-0.005882354704304205,down_low_vol,-0.03363563806060088,0.005357975736770896,8.218675680339425,1.0,-0.008982354704304205
2025-08-19,3476.5445867543567,3495.2356866831433,3439.1623868967827,3485.89013671875,26634,155660,DSR,0.0,-0.013227522551931825,-0.019710886853625653,-0.04358972212053691,-0.03865982036434923,-0.07901235013848162,0.008426983561201907,0.007597589745844995,106521830.79785156,0.0026881720430107503,0.0026881720430107503,0.0,down_low_vol,-0.0356398345242126,0.00875854937329,5.737309275533791,2.0,-0.0031
2024-03-20,65908.65702262698,67266.65963405176,65184.382903089834,65999.1875,47906,170900,동아에스티,0.0013735866447739387,-0.022818712963940002,-0.060645187151484925,-0.13333328539240152,-0.07379140558989739,0.005524821050887585,0.03282379956901769,0.028103056769198744,5232949580.28125,0.0013735749059784474,0.009615316352640235,0.00685863083541749,down_low_vol,-0.020978739917360545,0.005525367572547345,4.744440666630124,3.0,0.0037586308354174897
2025-03-25,8200.0,8740.0,7720.0,8070.0,2028774,174900,앱클론,0.07743658210947935,-0.06956521739130439,-0.36309523809523814,-0.38201320132013206,-0.41712062256809335,-0.4282442748091603,0.09126094075103505,0.07000614078126831,15410899700.0,-0.01585365853658538,-0.024390243902439046,-0.03717472118959109,down_low_vol,-0.02935947976614761,0.007847778182146803,5.456852742586093,3.0,-0.040274721189591085
2025-08-20,6756.776534763314,6756.776534763314,6589.821300619453,6638.92578125,85779,179290,엠아이텍,-0.024531002169252192,-0.060975624544498785,-0.09530024813219329,-0.14864861893436043,-0.1283018938723539,-0.12720399331842025,0.023211071279528334,0.021637645368791876,2555955362.6191406,-0.01744186046511631,-0.005814022132224594,0.014792829341625735,down_low_vol,-0.04487094945308212,0.008823719198556675,6.869907349011152,1.0,0.011692829341625735
2025-08-21,6717.492486447704,6746.955172791773,6658.567113759566,6737.13427734375,29380,179290,엠아이텍,0.014792829341625735,-0.024531002169252192,-0.09866663979652235,-0.1475409383825954,-0.16024843738438876,-0.1633662967286449,0.02150167457277638,0.02120675283815903,569480414.5898438,0.0029239766081869956,0.002924033309108509,-0.005830847584128662,down_low_vol,-0.04731621141586173,0.008916602655788234,6.957262128179899,1.0,-0.008930847584128663
2024-01-31,2560.0,2585.0,2135.0,2135.0,21346563,182400,엔케이젠바이오텍코리아,-0.29885057471264365,-0.022471910112359605,-0.10834553440702777,-0.41329479768786126,-0.48909395973154357,-0.5300925925925926,0.0857811885232143,0.07884192705405212,24094871850.0,-0.166015625,-0.22148437499999996,0.030444964871194413,down_low_vol,-0.027220610956152358,0.007801244529718537,5.242068695308733,2.0,0.027344964871194415
2025-08-13,3444.707744784205,3444.707744784205,3380.734600952498,3434.86572265625,11987,187270,신화콘텍,0.004316519236096994,-0.012784079998032438,-0.023876346558523887,-0.03606102577966863,-0.04269970371592313,-0.04005522268540351,0.00850382369853433,0.007616223676442384,108222312.36889648,-0.0028571428571428914,-0.0014285766341202155,0.015759307025767555,down_low_vol,-0.025581736164882796,0.008507114519769956,4.734764538390383,3.0,0.012659307025767555
2024-07-03,9620.0,10520.0,9410.0,9600.0,62814,189330,씨이랩,0.0,-0.033232628398791486,-0.028340080971659964,-0.07066795740561471,-0.07957813998082452,-0.15269196822594877,0.014081532852178414,0.010508322161171008,210499200.0,-0.0020790020790020236,-0.0010395010395010118,0.004166666666666652,down_low_vol,-0.029444048263596256,0.005682422975452076,6.724951549995089,3.0,0.001066666666666652
2024-07-29,8600.0,8900.0,8570.0,8580.0,9370,189330,씨이랩,-0.0023255813953488857,-0.02050113895216399,-0.08510638297872342,-0.12955465587044535,-0.13480885311871227,-0.13393756294058412,0.016688315997992077,0.01917821012113494,100921000.0,-0.0023255813953488857,-0.02209302325581397,-0.020979020979020935,down_low_vol,-0.024494952495747846,0.006501660962049251,6.755304851294354,3.0,-0.024079020979020933
2024-10-28,1432.0,1470.0,1430.0,1442.0,40877,198440,강동씨앤엘,-0.0027662517289073207,-0.02429149797570851,-0.04805793285055959,-0.08769716088328072,-0.10519801980198018,-0.12150668286755772,0.011603398131717811,0.012392322255100213,110548146.0,0.006983240223463749,-0.0034916201117318746,0.0,down_low_vol,-0.04089043109593349,0.007768473664204068,7.076733406217538,2.0,-0.0031
2023-05-16,3750.0,3900.0,3560.0,3580.0,112079,203690,아크솔루션스,-0.05416116248348746,-0.061957868649318515,-0.14172335600907027,-0.14172335600907027,-0.14172335600907027,-0.14172335600907027,0.03146232246237272,0.02292921634873734,528204320.0,-0.04533333333333334,-0.04133333333333333,-0.05726256983240219,down_low_vol,-0.021465108728120352,0.008367147665257146,6.180907094841672,2.0,-0.06036256983240219
2023-05-17,3595.0,3630.0,3335.0,3375.0,93872,203690,아크솔루션스,-0.05726256983240219,-0.05416116248348746,-0.1882086167800453,-0.1882086167800453,-0.1882086167800453,-0.1882086167800453,0.03326115141027077,0.025110141700962693,401242820.0,-0.061196105702364445,-0.026425591098748313,-0.004444444444444473,down_low_vol,-0.035075638573844214,0.008063954806664086,7.495322767247849,1.0,-0.007544444444444473
2023-05-18,3500.0,3500.0,3290.0,3360.0,304361,203690,아크솔루션스,-0.004444444444444473,-0.05726256983240219,-0.16356877323420072,-0.23469387755102045,-0.23469387755102045,-0.23469387755102045,0.03432545443155921,0.02708958130477653,316818000.0,-0.040000000000000036,-0.02285714285714291,0.05059523809523814,down_low_vol,-0.02428424781769245,0.00884950952944204,8.66362144584488,1.0,0.04749523809523814
2023-03-13,9952.59530027203,9978.049508201117,9791.385316721162,9893.2021484375,81365,213500,한솔제지,-0.011026408810427712,-0.02076409467040663,-0.041463333612496656,-0.051488359108100346,-0.06354235259410734,-0.0839160814145461,0.008831715350982287,0.008258629169089812,1392587914.7363281,-0.0059676044330776445,-0.011082663020861472,-0.030874755284439614,down_low_vol,-0.042235261368027355,0.009568802561346828,6.2344921964543065,2.0,-0.03397475528443961
2023-03-14,9842.294040376106,9850.77877661781,9562.29774439989,9587.751953125,116362,213500,한솔제지,-0.030874755284439614,-0.011026408810427712,-0.04347829781601065,-0.05587048888564983,-0.06943343185265316,-0.09190034266274416,0.008915955942254113,0.008375347179958706,804960392.8076172,-0.025862068965517238,-0.024999911822873644,0.0026549579348162933,down_low_vol,-0.03828327045132185,0.009376098094487624,6.670826615921287,1.0,-0.0004450420651837066
2024-04-29,3370.0,3500.0,3370.0,3445.0,36723,215480,토박스코리아,0.022255192878338326,-0.026011560693641633,-0.03576537911301858,-0.042613636363636354,-0.05469845722300137,-0.08049113233287863,0.015099425670679479,0.011884237970409411,116241410.0,0.022255192878338326,0.022255192878338326,0.021770682148040565,down_low_vol,-0.024926730511944384,0.009022078224142091,3.5857272859850275,3.0,0.018670682148040567
2025-08-13,1220.0,1220.0,1157.0,1171.0,472790,217730,강스템바이오텍,-0.01347935973041281,-0.04963971176941551,-0.11417910447761193,-0.12269031781226902,-0.12333825701624812,-0.17397355601948505,0.02366107882575858,0.020217865086367765,1979567022.0,-0.04016393442622945,-0.01967213114754096,0.14432109308283514,down_low_vol,-0.025581736164882796,0.008507114519769956,6.068411144705631,1.0,0.14122109308283515
2025-08-14,1196.0,1499.0,1196.0,1340.0,22701195,217730,강스템바이오텍,0.14432109308283514,-0.01347935973041281,-0.09645061728395066,-0.1345158906134516,-0.12284644194756555,-0.1924137931034483,0.02365858185470393,0.019763490359753225,553637090.0,0.12040133779264206,0.12040133779264206,-0.04104477611940294,down_low_vol,-0.021588433098317372,0.008515203771854243,6.806282097183729,1.0,-0.044144776119402936
2024-02-08,6140.0,6400.0,6130.0,6230.0,106546,219420,링크제니시스,0.01631321370309946,-0.017628205128205177,-0.06838905775075987,-0.18484042553191493,-0.09587020648967548,-0.08643815201192251,0.05106412162675936,0.03742301052896644,605509140.0,0.014657980456026065,0.019543973941368087,0.08828250401284099,down_low_vol,-0.02941105789313614,0.00853016784972509,4.9392184893527835,2.0,0.08518250401284098
2023-09-25,5205.502625359429,5277.675971984863,5178.437620374892,5196.48095703125,21052,225530,HC보광산업,0.001739283493890964,-0.008620701721872792,-0.03198661098479838,-0.04326125525595892,-0.05427637142595687,-0.057377041907662685,0.005815163360117413,0.006323206165058924,174905538.11279297,-0.0017331022530328033,0.02495844195810748,-0.03208564088922483,down_low_vol,-0.021547490080612186,0.008781661816239036,6.841664517442756,2.0,-0.03518564088922483
2023-05-17,19010.0,19400.0,19010.0,19090.0,37566,226950,올릭스,-0.0005235602094241232,-0.005726184279021385,-0.07506053268765134,-0.10955710955710951,-0.09692671394799057,-0.19916142557651995,0.019138951208463362,0.0178370004079828,601134300.0,0.00420831141504463,0.006312467122567167,0.04033525405971705,down_low_vol,-0.035075638573844214,0.008063954806664086,6.142126313350206,3.0,0.03723525405971705
2023-05-16,10278.803247987478,10453.175803087266,10205.383224787569,10260.4482421875,11842,228850,레이언스,-0.01061954769318596,-0.03004294236735161,-0.04237286530756823,-0.0714872277691907,-0.03911572181508283,-0.08649961797961192,0.015744780250418252,0.012136146898215886,295074087.1767578,-0.0017857142857143904,1.3538376397725926e-07,0.02057258897394898,down_low_vol,-0.021465108728120352,0.008367147665257146,5.890438569073345,3.0,0.01747258897394898
2024-07-30,12130.0,12140.0,11510.0,11730.0,85752,230240,에치에프알,-0.04244897959183669,-0.009700889248181133,-0.05769230769230771,-0.07407407407407407,-0.15980795610425236,-0.1592312971859986,0.013585450632852186,0.016720004141576917,512062250.0,-0.03297609233305854,-0.051112943116240706,-0.01534526854219953,down_low_vol,-0.020113446148894765,0.0066758272314356324,4.430266490776593,2.0,-0.01844526854219953
2024-04-23,3445.894609375,3519.9998697916667,3445.894609375,3473.68408203125,23391,244920,에이플러스에셋,0.008064467562702848,-0.006675585745613444,-0.015872990417817978,-0.02617801372227746,-0.041237092393380914,-0.046153838876030306,0.005534894685263527,0.005564154136678212,102143212.9321289,0.008064516129032251,0.004032313410640587,0.020000056226327834,down_low_vol,-0.03859992494291131,0.00836633071656357,4.704760702029307,3.0,0.016900056226327835
2024-11-01,2042.5,2125.0,2002.5,2015.0,39312,246960,SCL사이언스,-0.018270401948842885,-0.019115890083632014,-0.04866743916570104,-0.056321839080459735,-0.07649043869516314,-0.08777777777777773,0.009752536714013145,0.00873876459094222,291594570.0,-0.01346389228886169,-0.011015911872705009,0.042183622828784184,down_low_vol,-0.028626134305701045,0.006964999647471403,6.445057364153927,1.0,0.039083622828784186
2024-01-31,5500.0,5500.0,5290.0,5350.0,31550,256940,킵스파마,-0.025500910746812377,-0.0248667850799289,-0.06791171477079794,-0.08955223880597019,-0.1029411764705882,-0.12440191387559807,0.01546931958300701,0.01782734647222046,156404610.0,-0.027272727272727226,-0.030909090909090886,0.04859813084112141,down_low_vol,-0.027220610956152358,0.007801244529718537,5.023307251335208,3.0,0.04549813084112141
2024-02-01,5330.0,5680.0,5330.0,5610.0,46266,256940,킵스파마,0.04859813084112141,-0.025500910746812377,-0.07599309153713296,-0.10833333333333328,-0.09932659932659937,-0.1272430668841762,0.014985460892684805,0.017989248820395307,168792500.0,0.052532833020637826,0.052532833020637826,-0.0017825311942959443,down_low_vol,-0.037843418839974774,0.008153803570238219,6.022115454343507,2.0,-0.004882531194295945
2025-03-31,2875.0,2890.0,2705.0,2860.0,37968,257370,피엔티엠에스,0.0,-0.06229508196721312,-0.09062003179650235,-0.11180124223602483,-0.12671755725190836,-0.18402282453637664,0.018847771571769485,0.015353136422309888,150693400.0,-0.00521739130434784,-0.00521739130434784,0.0174825174825175,down_low_vol,-0.029162939745941308,0.008255408414224355,7.28198064296261,1.0,0.0143825174825175
2024-04-26,225584.20155909585,230542.0960988562,225088.41210511985,227567.359375,176318,259960,크래프톤,0.017738344947093587,-0.060416651893825724,-0.12934361830307006,-0.1326923466203439,-0.08888888181472643,-0.12256808765939342,0.04036880248421551,0.03003407963229628,71744408299.26562,0.00879120879120876,0.017582415835712295,0.04575163219186962,down_low_vol,-0.03002794807750342,0.00895678384025188,4.418059359397084,3.0,0.04265163219186962
2024-01-31,2637.716796875,2656.4905819061387,2623.636458101646,2637.716796875,15170,263770,유에스티,0.0,-0.0157618031781962,-0.029360962840208282,-0.04745754612638686,-0.06333329085249761,-0.08914103765583703,0.00832737267230766,0.0077969465457855,153359492.28710938,0.0,0.0,0.0,down_low_vol,-0.027220610956152358,0.007801244529718537,6.086683530239051,1.0,-0.0031
2023-09-25,55850.0,55850.0,52350.0,52450.0,5215,276730,한울앤제주,-0.029602220166512483,-0.01994560290117864,-0.07289879931389365,-0.08544839255499159,-0.09235936188077243,-0.16653816499614493,0.013145352280328511,0.011372047793030544,279384450.0,-0.0608773500447628,-0.0572963294538944,-0.020019065776930356,down_low_vol,-0.021547490080612186,0.008781661816239036,7.513896715010235,1.0,-0.023119065776930355
2023-09-26,52650.0,52750.0,50950.0,51400.0,3440,276730,한울앤제주,-0.020019065776930356,-0.029602220166512483,-0.08623693379790942,-0.11026293469041559,-0.11625947767481049,-0.17336485421591807,0.014334566998428864,0.011964526214887932,273526750.0,-0.023741690408357052,-0.028490028490028463,-0.017509727626459193,down_low_vol,-0.04520201805865376,0.008612922094319277,9.215821229361433,1.0,-0.02060972762645919
2023-09-27,51150.0,51200.0,50300.0,50500.0,3450,276730,한울앤제주,-0.017509727626459193,-0.020019065776930356,-0.06799637352674526,-0.11835334476843906,-0.12510638297872345,-0.18863456985003946,0.014516212967288276,0.012039836980765077,176816000.0,-0.012707722385141729,-0.02834799608993155,-0.003960396039603964,down_low_vol,-0.06728196857140512,0.008234079276936535,9.830145122190704,1.0,-0.007060396039603964
2023-10-04,49700.0,62500.0,49500.0,50300.0,75030,276730,한울앤제주,-0.003960396039603964,-0.017509727626459193,-0.0656799259944496,-0.12020905923344949,-0.13748932536293768,-0.19521912350597614,0.014141231939062967,0.012143477816580055,174225000.0,0.012072434607645954,0.012072434607645954,0.01988071570576544,down_low_vol,-0.0650550416908584,0.008440201146913223,9.899063600159295,1.0,0.01678071570576544
2025-03-24,19920.0,20150.0,19820.0,19840.0,4149,276730,한울앤제주,-0.004016064257028162,-0.0581560283687943,-0.08623853211009169,-0.08832951945080092,-0.14322580645161287,-0.26764705882352946,0.01836413607510799,0.017323312984501488,334197840.0,-0.004016064257028162,-0.005522088353413612,-0.030241935483870996,down_low_vol,-0.02606190671862596,0.007930941484022631,5.09888146279098,3.0,-0.033341935483870995
2025-03-26,19200.0,19840.0,19090.0,19240.0,3598,276730,한울앤제주,0.0,-0.030241935483870996,-0.09030732860520096,-0.11743119266055047,-0.14867256637168147,-0.28740740740740744,0.01937516041741697,0.01586223043685861,126118200.0,0.002083333333333437,0.0067708333333333925,-0.014033264033263992,down_low_vol,-0.03646793806811255,0.007884396649969235,7.403195479223336,2.0,-0.01713326403326399
2024-11-08,112481.47897409718,112481.47897409718,109364.86368766124,109837.078125,14494,280360,롯데웰푸드,-0.014406729697525766,-0.000846761817226982,-0.020746872869737976,-0.09578543356986324,-0.09992370776597648,-0.2154255219678498,0.018280045018041025,0.019003217581579027,811190696.7734375,-0.02350965575146946,-0.023509648526600868,-0.01633705205138347,down_low_vol,-0.03510775108458486,0.0071676655569147965,5.040485020953182,3.0,-0.01943705205138347
2024-11-11,109837.0789376639,110214.85049032998,106720.4636281687,108042.6640625,21446,280360,롯데웰푸드,-0.01633705205138347,-0.014406729697525766,-0.015241292446133703,-0.07917656617445035,-0.10469587518014634,-0.18443200766286016,0.01831826161519493,0.016542105266486126,1591978610.34375,-0.016337059329320724,-0.02063635806418551,-0.025349722595840896,down_low_vol,-0.029400439276378365,0.007202169498131499,4.786365755685281,2.0,-0.028449722595840894
2023-07-11,62293.13671875,62971.2890625,62293.13671875,62486.89453125,24211,285130,SK케미칼,0.0031104199066873672,-0.010769169405028256,-0.06268221574344024,-0.08664772727272729,-0.0891463804704189,-0.13541973098381244,0.012234871209510114,0.01075215010740919,1843627674.328125,0.0031104199066873672,0.0046655675383735495,0.007751875471387892,down_low_vol,-0.029188150276679314,0.007272638717433795,8.058641890892064,2.0,0.004651875471387892
2024-03-20,62722.3403825431,62722.3403825431,62041.6328125,62041.6328125,29224,285130,SK케미칼,-0.00468016569928531,-0.01080246090871817,-0.043283640343969254,-0.06149353257765877,-0.055964653118645846,-0.07503605989664186,0.01404730411494005,0.012378771145015887,1524985732.6757812,-0.010852713178294504,-0.0015504239919268414,0.012539148044363957,down_low_vol,-0.020978739917360545,0.005525367572547345,4.967660509857487,1.0,0.009439148044363957
2024-04-25,1807.663330078125,1825.4903564453125,1622.261962890625,1682.8739013671875,3153939,288330,파라택시스코리아,-0.10606064437722762,-0.08173914192922072,-0.44067794212766287,-0.5471697963621935,-0.5502555379683156,-0.25,0.10057075691024736,0.12342013954811433,10646987255.082642,-0.06903355654481536,-0.0828402678537784,-0.004237238036013502,down_low_vol,-0.02699979127149632,0.008929041263477832,4.433391489959253,1.0,-0.007337238036013502
2024-04-26,1657.916015625,1761.31298828125,1529.561279296875,1675.7431640625,3473164,288330,파라택시스코리아,-0.004237238036013502,-0.10606064437722762,-0.4250913754258716,-0.5326732706158837,-0.608623576934616,-0.45809415977981793,0.09469917968611904,0.11093002128466607,5307681629.604126,0.01075274517495961,0.01075274517495961,-0.10000001456909569,down_low_vol,-0.03002794807750342,0.00895678384025188,4.801885589194558,2.0,-0.10310001456909569
2024-04-29,1675.7431640625,1675.7431640625,1508.1688232421875,1508.1688232421875,1998304,288330,파라택시스코리아,-0.10000001456909569,-0.004237238036013502,-0.1826086997943137,-0.5021186190180067,-0.6221864803096556,-0.5257315811904628,0.09039941645594629,0.104381167352663,5820130830.667969,-0.10000001456909569,-0.10000001456909569,0.10165481457223646,down_low_vol,-0.024926730511944384,0.009022078224142091,4.810433067121628,1.0,0.09855481457223646
2025-03-31,2705.0,2755.0,2655.0,2675.0,113993,294630,서남,-0.029038112522686066,-0.02821869488536155,-0.05163511187607572,-0.07859531772575246,-0.10551948051948057,-0.1613394216133942,0.009957209028588014,0.010916735172404683,312213130.0,-0.011090573012939031,-0.011090573012939031,0.04299065420560755,down_low_vol,-0.029162939745941308,0.008255408414224355,7.199525909946561,2.0,0.03989065420560755
2025-04-01,2675.0,2860.0,2675.0,2790.0,155973,294630,서남,0.04299065420560755,-0.029038112522686066,-0.0791738382099828,-0.09168081494057723,-0.12295081967213117,-0.1640625,0.011436579875366048,0.011197903882257257,304931275.0,0.04299065420560755,0.04299065420560755,-0.03584229390681004,down_low_vol,-0.029101162217576304,0.008247422540036449,8.18731933266928,2.0,-0.03894229390681004
2024-04-24,4700.0,5460.0,4700.0,5100.0,7516032,298830,슈어소프트테크,0.09324758842443726,-0.032157676348547715,-0.08169291338582674,-0.11981132075471701,-0.11311787072243351,-0.14872262773722633,0.030173031492055573,0.02845369629250929,1944087435.0,0.0851063829787233,0.0957446808510638,-0.04313725490196074,down_low_vol,-0.036622183990769996,0.008386770370575763,4.210747156469035,3.0,-0.04623725490196074
2024-11-01,5650.0,6210.0,5540.0,5560.0,99510,306040,에스제이그룹,-0.024561403508771895,0.0035211267605634866,-0.015544041450777257,-0.0515806988352745,-0.0625,-0.15555555555555556,0.01572972374396398,0.012450038933116138,196467600.0,-0.015929203539822967,0.014159292035398341,0.014388489208633004,down_low_vol,-0.028626134305701045,0.006964999647471403,4.143015063035172,3.0,0.011288489208633004
2024-10-29,768.0,768.0,723.0,725.0,476527,307870,비투엔,-0.02815013404825739,-0.009296148738379806,-0.23721881390593047,-0.32853285328532855,-0.39497161394971614,-0.489041095890411,0.05533296576733093,0.05768308666867428,837324574.0,-0.05598958333333337,-0.0546875,0.04137931034482767,down_low_vol,-0.02873782098183364,0.008236984966875575,5.695479771607707,3.0,0.03827931034482767
2024-10-30,726.0,830.0,726.0,755.0,1916187,307870,비투엔,0.04137931034482767,-0.02815013404825739,-0.16666666666666663,-0.28075396825396826,-0.3673647469458988,-0.5600728155339806,0.054998179378468945,0.0437325578532909,345482075.0,0.03994490358126712,0.02892561983471076,0.2993377483443709,down_low_vol,-0.04183039813679024,0.007095236967947218,6.419792988002446,1.0,0.2962377483443709
2024-10-31,747.0,981.0,736.0,981.0,7378723,307870,비투엔,0.2993377483443709,0.04137931034482767,0.0026560424966799445,-0.22801635991820046,-0.3086080586080586,-0.5032894736842105,0.06109976235807054,0.04625955802792081,1446721185.0,0.31325301204819267,0.47255689424364133,0.25688073394495414,down_low_vol,-0.04094409264116494,0.007102875294372178,4.929064816844488,1.0,0.25378073394495415
2025-08-21,1178.0,1233.0,1150.0,1218.0,274391,307870,비투엔,0.03395585738539908,-0.05152979066022545,-0.10007639419404124,-0.1633522727272727,-0.24049000644745322,-0.3611713665943601,0.03390303615184624,0.027235012972503966,246586028.0,0.03395585738539908,0.06366723259762308,0.039408866995073843,down_low_vol,-0.04731621141586173,0.008916602655788234,5.997877544328345,2.0,0.036308866995073845
2024-07-05,3300.0,3420.0,3295.0,3360.0,63065,308080,바이젠셀,0.018181818181818077,-0.05714285714285716,-0.09589041095890416,-0.09836065573770492,-0.13499344692005244,-0.23522595596755502,0.0193733839884428,0.016809334612385155,537497400.0,0.018181818181818077,0.016666666666666607,0.038690476190476275,down_low_vol,-0.02629182508833161,0.0056293626281657015,5.851549630360298,3.0,0.035590476190476276
2024-05-02,2840.739012832904,2914.588380584192,2840.739012832904,2865.35546875,366555,310200,애니플러스,0.01217394754010992,-0.005190362627879086,-0.11128287114096558,-0.1015625,-0.11674348503831833,-0.19354842074983436,0.033889767805997,0.02495292473072143,1338426079.2614746,0.008665511265164572,0.015597937494902903,0.0017182300407208029,down_low_vol,-0.021441047108307965,0.009086972854635618,4.070164162959172,1.0,-0.001381769959279197
2024-07-30,2855.5087890625,2855.5087890625,2752.119677734375,2757.04296875,94951,310200,애니플러스,-0.01754385964912286,-0.015544108902373122,-0.048414086394799716,-0.060955549631755424,-0.06862748116715434,-0.09952610867631939,0.012931173406752913,0.012473033724650142,233796456.0234375,-0.03448275862068961,-0.04482753572807929,0.005357195988115571,down_low_vol,-0.020113446148894765,0.0066758272314356324,4.886986676809068,1.0,0.0022571959881155707
2024-11-08,17100.0,17150.0,16600.0,16970.0,19005,317870,엔바이오니아,-0.009918319719953272,-0.03707865168539326,-0.06898424769147204,-0.07601078167115904,-0.06389950846531944,-0.12102564102564106,0.015907779380295414,0.014592651015324217,1190510120.0,-0.007602339181286499,-0.01403508771929829,-0.013553329404832004,down_low_vol,-0.03510775108458486,0.0071676655569147965,5.208839818847011,2.0,-0.016653329404832003
2024-11-11,16860.0,16960.0,16350.0,16740.0,16129,317870,엔바이오니아,-0.013553329404832004,-0.009918319719953272,-0.07267759562841525,-0.07771739130434785,-0.0716630196936543,-0.11752470098803958,0.015843941233500167,0.014512341603560455,322514850.0,-0.007117437722419906,-0.01245551601423489,-0.05675029868578252,down_low_vol,-0.029400439276378365,0.007202169498131499,5.355261985101059,1.0,-0.05985029868578252
