w_mom,w_lv,w_rsi,w_vol,tr_sharpe,tr_cumret,tr_mdd,te_sharpe,te_cumret,te_mdd
0.15000000000000002,0.15000000000000002,0.6000000000000001,0.1,-0.6319472,-0.35455275,-0.49130246,1.2352421,0.5139729,-0.17842415
0.15000000000000002,0.15000000000000002,0.65,0.05,-0.13436058,-0.13340217,-0.44872004,1.7225679,0.8489107,-0.18845755
0.15000000000000002,0.15000000000000002,0.7000000000000001,0.0,-0.09730385,-0.11087471,-0.28709507,1.5129452,0.703506,-0.21066877
0.15000000000000002,0.2,0.0,0.65,-0.47073096,-0.30608267,-0.34449694,2.1991017,1.9475813,-0.23420255
0.15000000000000002,0.2,0.05,0.6000000000000001,-0.7753311,-0.41814333,-0.44790468,1.9780221,1.5450637,-0.16141641
0.15000000000000002,0.2,0.1,0.55,-0.19133528,-0.15088779,-0.326746,1.8249655,1.1974936,-0.1791576
0.15000000000000002,0.2,0.15000000000000002,0.5,-0.014393223,-0.066471756,-0.4320039,1.8362017,1.424628,-0.13137664
0.15000000000000002,0.2,0.2,0.45,-0.2515855,-0.18187708,-0.41766456,2.0638902,1.6919291,-0.13768482
0.15000000000000002,0.2,0.25,0.4,0.035835125,-0.03717071,-0.4022462,2.0860887,1.3710384,-0.15641046
0.15000000000000002,0.2,0.30000000000000004,0.35000000000000003,-0.3041804,-0.20354718,-0.44845736,1.8263122,1.157995,-0.15837479
0.15000000000000002,0.2,0.35000000000000003,0.30000000000000004,-0.61638194,-0.32367384,-0.4745547,1.4507377,0.79771554,-0.14892735
0.15000000000000002,0.2,0.4,0.25,-0.51223063,-0.28388476,-0.4420276,1.1795199,0.522938,-0.20088324
0.15000000000000002,0.2,0.45,0.2,-0.28381237,-0.18910623,-0.38624504,1.3644968,0.6147516,-0.17223738
0.15000000000000002,0.2,0.5,0.15000000000000002,-0.40591314,-0.24922025,-0.4036697,1.1348437,0.45783734,-0.15986955
0.15000000000000002,0.2,0.55,0.1,-0.18676609,-0.15055251,-0.43646052,0.8511272,0.30642843,-0.18208475
0.15000000000000002,0.2,0.6000000000000001,0.05,-0.37740156,-0.23223597,-0.47338068,1.3547757,0.56811523,-0.19476324
0.15000000000000002,0.2,0.65,0.0,-0.019193761,-0.058965385,-0.4063151,1.6593084,0.75691414,-0.18698902
0.15000000000000002,0.25,0.0,0.6000000000000001,-0.46612692,-0.29709446,-0.33574113,1.9248006,1.3646867,-0.20945531
0.15000000000000002,0.25,0.05,0.55,-0.6652279,-0.35109913,-0.38732764,2.1349378,1.5435908,-0.15726987
0.15000000000000002,0.25,0.1,0.5,0.13176708,0.020728469,-0.32787234,1.8266509,1.057904,-0.16636899
0.15000000000000002,0.25,0.15000000000000002,0.45,0.1981671,0.05726838,-0.3889546,1.5294666,0.96406555,-0.1795864
0.15000000000000002,0.25,0.2,0.4,-0.34949905,-0.20843649,-0.47630748,1.9460877,1.4579921,-0.15576045
0.15000000000000002,0.25,0.25,0.35000000000000003,-0.041718956,-0.07085365,-0.41747063,2.0521739,1.311856,-0.15172021
0.15000000000000002,0.25,0.30000000000000004,0.30000000000000004,-0.18481508,-0.13498032,-0.433645,1.697917,0.9681014,-0.14216131
0.15000000000000002,0.25,0.35000000000000003,0.25,-0.37239382,-0.2165426,-0.46321303,1.0880069,0.43532133,-0.16831933
0.15000000000000002,0.25,0.4,0.2,-0.5574631,-0.28567076,-0.44322494,1.186735,0.493214,-0.18800642
0.15000000000000002,0.25,0.45,0.15000000000000002,-0.27097955,-0.1775741,-0.39537328,0.613367,0.19824588,-0.18960518
0.15000000000000002,0.25,0.5,0.1,-0.10306308,-0.09890306,-0.39345467,0.49862856,0.14499736,-0.19022946
0.15000000000000002,0.25,0.55,0.05,-0.26448953,-0.17043799,-0.44988173,1.0300965,0.38464355,-0.19970319
0.15000000000000002,0.25,0.6000000000000001,0.0,-0.029114619,-0.06123823,-0.43043616,1.5922148,0.67155457,-0.16537364
0.15000000000000002,0.30000000000000004,0.0,0.55,-0.49991697,-0.3011164,-0.34586427,1.9904621,1.4147556,-0.20784582
0.15000000000000002,0.30000000000000004,0.05,0.5,-0.45397988,-0.2612629,-0.30016014,1.7975515,1.1209517,-0.16640398
0.15000000000000002,0.30000000000000004,0.1,0.45,-0.26684782,-0.1690436,-0.38473034,1.7667483,0.9576819,-0.15538657
0.15000000000000002,0.30000000000000004,0.15000000000000002,0.4,-0.2316959,-0.14885288,-0.43432662,1.2881768,0.6075026,-0.16311093
0.15000000000000002,0.30000000000000004,0.2,0.35000000000000003,-0.005095427,-0.046437442,-0.38714194,2.002668,1.1670105,-0.13884646
0.15000000000000002,0.30000000000000004,0.25,0.30000000000000004,-0.038492214,-0.06538463,-0.40347368,1.622848,0.8024353,-0.14837328
0.15000000000000002,0.30000000000000004,0.30000000000000004,0.25,-0.07379353,-0.07901478,-0.37825805,1.2023396,0.49246526,-0.1629464
0.15000000000000002,0.30000000000000004,0.35000000000000003,0.2,-0.5007187,-0.25960702,-0.44911945,1.1345729,0.44318163,-0.19514298
0.15000000000000002,0.30000000000000004,0.4,0.15000000000000002,-0.51709497,-0.26840818,-0.45224082,0.79061633,0.2727915,-0.17796415
0.15000000000000002,0.30000000000000004,0.45,0.1,-0.33786127,-0.19828463,-0.42151847,0.925829,0.33063972,-0.15819654
0.15000000000000002,0.30000000000000004,0.5,0.05,-0.25115624,-0.15887332,-0.4320627,0.91514504,0.325135,-0.18715757
0.15000000000000002,0.30000000000000004,0.55,0.0,-0.24020977,-0.14203954,-0.41523534,1.6346251,0.71823347,-0.15409857
0.15000000000000002,0.35000000000000003,0.0,0.5,-0.07720174,-0.09728408,-0.28626525,1.9650654,1.2927535,-0.21481667
0.15000000000000002,0.35000000000000003,0.05,0.45,-0.33714917,-0.20217478,-0.27133465,1.7138919,0.9967195,-0.16552196
0.15000000000000002,0.35000000000000003,0.1,0.4,-0.33834848,-0.18995667,-0.39786646,1.7324488,0.9147955,-0.1617687
0.15000000000000002,0.35000000000000003,0.15000000000000002,0.35000000000000003,-0.11023561,-0.08827627,-0.35210368,1.5782208,0.7635515,-0.14505231
0.15000000000000002,0.35000000000000003,0.2,0.30000000000000004,-0.17523108,-0.1175105,-0.39835614,1.6697829,0.77550983,-0.1417589
0.15000000000000002,0.35000000000000003,0.25,0.25,-0.025720268,-0.053972244,-0.38491306,1.1823349,0.46097064,-0.16334118
0.15000000000000002,0.35000000000000003,0.30000000000000004,0.2,-0.14486672,-0.106954694,-0.41322827,0.77340347,0.26370013,-0.20268315
0.15000000000000002,0.35000000000000003,0.35000000000000003,0.15000000000000002,-0.4886965,-0.24462092,-0.4408034,1.149737,0.4543339,-0.16757464
0.15000000000000002,0.35000000000000003,0.4,0.1,-0.46951178,-0.24258518,-0.44541487,0.81830096,0.27649653,-0.15348816
0.15000000000000002,0.35000000000000003,0.45,0.05,-0.015621895,-0.049952686,-0.38929138,0.9095749,0.31750858,-0.19373703
0.15000000000000002,0.35000000000000003,0.5,0.0,-0.41382793,-0.2026555,-0.44333172,1.2378706,0.47475135,-0.14266676
0.15000000000000002,0.4,0.0,0.45,-0.119567744,-0.11139417,-0.2965623,1.6129494,0.9104227,-0.2102428
0.15000000000000002,0.4,0.05,0.4,-0.5083071,-0.26505524,-0.36673683,1.1695966,0.50753045,-0.18381949
0.15000000000000002,0.4,0.1,0.35000000000000003,-0.13159175,-0.10168594,-0.35770258,1.4565701,0.70132065,-0.15702344
0.15000000000000002,0.4,0.15000000000000002,0.30000000000000004,-0.29348427,-0.16083562,-0.3392159,1.3740574,0.5833881,-0.14352934
0.15000000000000002,0.4,0.2,0.25,-0.16449706,-0.11148298,-0.3200448,1.3535001,0.5357001,-0.14175886
0.15000000000000002,0.4,0.25,0.2,-0.15661672,-0.11242694,-0.3615981,1.2255702,0.48143828,-0.1402222
0.15000000000000002,0.4,0.30000000000000004,0.15000000000000002,-0.35550508,-0.19244462,-0.4207482,0.90147,0.3219911,-0.1729338
0.15000000000000002,0.4,0.35000000000000003,0.1,-0.21837972,-0.13435084,-0.4238977,0.7969319,0.26731813,-0.15451692
0.15000000000000002,0.4,0.4,0.05,-0.07925792,-0.06858343,-0.36164248,1.0851121,0.39358616,-0.16936602
0.15000000000000002,0.4,0.45,0.0,-0.49216965,-0.22197217,-0.43953896,0.9426468,0.3279717,-0.1531154
0.15000000000000002,0.45,0.0,0.4,-0.55375665,-0.27155143,-0.37498835,1.6513791,0.8560165,-0.20587339
0.15000000000000002,0.45,0.05,0.35000000000000003,-0.6623491,-0.29086977,-0.38639298,0.96936756,0.3911413,-0.19788995
0.15000000000000002,0.45,0.1,0.30000000000000004,-0.42505923,-0.21481723,-0.41269732,1.1015975,0.44698107,-0.17211564
0.15000000000000002,0.45,0.15000000000000002,0.25,-0.40915263,-0.20177716,-0.40767664,1.4345167,0.6140592,-0.13689394
0.15000000000000002,0.45,0.2,0.2,-0.4976792,-0.23745704,-0.36585498,0.9310397,0.3216169,-0.12391587
0.15000000000000002,0.45,0.25,0.15000000000000002,-0.34758905,-0.18196172,-0.39219272,1.0029575,0.3559916,-0.15069133
0.15000000000000002,0.45,0.30000000000000004,0.1,-0.18007001,-0.11518347,-0.40538287,0.7151859,0.23183477,-0.17565766
0.15000000000000002,0.45,0.35000000000000003,0.05,-0.2036308,-0.11306405,-0.37179172,0.8411275,0.2794454,-0.19512367
0.15000000000000002,0.45,0.4,0.0,-0.23418227,-0.124424696,-0.39486235,0.9637915,0.33510375,-0.15229744
0.15000000000000002,0.5,0.0,0.35000000000000003,-0.5405373,-0.262883,-0.4100602,1.3265792,0.6106745,-0.19364886
0.15000000000000002,0.5,0.05,0.30000000000000004,-0.3719107,-0.18098408,-0.3413766,1.0854903,0.44940996,-0.21469726
0.15000000000000002,0.5,0.1,0.25,-0.5057507,-0.23819923,-0.40914953,1.3571289,0.57857704,-0.14193958
0.15000000000000002,0.5,0.15000000000000002,0.2,-0.18317047,-0.115344524,-0.3354066,1.0830278,0.38894045,-0.1256292
0.15000000000000002,0.5,0.2,0.15000000000000002,-0.3547543,-0.18167722,-0.34757543,0.9612093,0.33105552,-0.14265579
0.15000000000000002,0.5,0.25,0.1,-0.31616384,-0.15085047,-0.3754518,0.6875703,0.21626139,-0.17351292
0.15000000000000002,0.5,0.30000000000000004,0.05,-0.0511814,-0.05114156,-0.33567694,0.74424237,0.23036432,-0.20926037
0.15000000000000002,0.5,0.35000000000000003,0.0,-0.19933645,-0.1083132,-0.3830927,0.8753979,0.2881477,-0.14207149
0.15000000000000002,0.55,0.0,0.30000000000000004,-0.44030535,-0.21935499,-0.40978497,1.0584823,0.44214427,-0.18756488
0.15000000000000002,0.55,0.05,0.25,-0.40753424,-0.18726623,-0.35795537,0.7607335,0.26983106,-0.20663208
0.15000000000000002,0.55,0.1,0.2,-0.48986477,-0.23221499,-0.40344205,1.3652617,0.5285765,-0.13007376
0.15000000000000002,0.55,0.15000000000000002,0.15000000000000002,-0.17282112,-0.10928619,-0.28677458,0.9807001,0.33561313,-0.12653998
0.15000000000000002,0.55,0.2,0.1,-0.32519898,-0.15391117,-0.37199068,1.0989134,0.38270748,-0.12876962
0.15000000000000002,0.55,0.25,0.05,-0.16154806,-0.090836346,-0.3486273,0.6739669,0.20380092,-0.20038699
0.15000000000000002,0.55,0.30000000000000004,0.0,-0.06131613,-0.054150283,-0.37855476,0.82017606,0.2619952,-0.19436623
0.15000000000000002,0.6000000000000001,0.0,0.25,-0.55883783,-0.24476326,-0.408441,0.78953606,0.27538013,-0.16573468
0.15000000000000002,0.6000000000000001,0.05,0.2,-1.0051112,-0.35053414,-0.46357206,0.6470198,0.2026571,-0.19168264
0.15000000000000002,0.6000000000000001,0.1,0.15000000000000002,-0.4925531,-0.20319337,-0.34674278,1.1895128,0.4202652,-0.14420184
0.15000000000000002,0.6000000000000001,0.15000000000000002,0.1,-0.50118923,-0.20558667,-0.33054054,0.9879301,0.33523858,-0.14448279
0.15000000000000002,0.6000000000000001,0.2,0.05,0.03837517,-0.012192726,-0.3177118,0.65843177,0.19008875,-0.19816466
0.15000000000000002,0.6000000000000001,0.25,0.0,0.0076806773,-0.025190055,-0.3427436,0.7731389,0.23648465,-0.24533223
0.15000000000000002,0.65,0.0,0.2,-0.2562869,-0.13123697,-0.3520476,0.6956824,0.23203969,-0.220701
0.15000000000000002,0.65,0.05,0.15000000000000002,-0.5499166,-0.22471446,-0.35298976,1.2057273,0.4355483,-0.15993036
0.15000000000000002,0.65,0.1,0.1,-0.7312188,-0.27271414,-0.37231156,1.2618942,0.45333374,-0.14554156
0.15000000000000002,0.65,0.15000000000000002,0.05,-0.5475178,-0.20867729,-0.39208874,0.954703,0.3104943,-0.203725
0.15000000000000002,0.65,0.2,0.0,-0.1824864,-0.09420109,-0.35328543,0.72653866,0.21424162,-0.22251745
0.15000000000000002,0.7000000000000001,0.0,0.15000000000000002,-0.28433093,-0.13258237,-0.3155811,0.53713185,0.15824032,-0.21576777
0.15000000000000002,0.7000000000000001,0.05,0.1,-0.99235153,-0.3211248,-0.40059882,1.1887318,0.44064534,-0.18249601
0.15000000000000002,0.7000000000000001,0.1,0.05,-0.6612258,-0.23735613,-0.39000788,0.6708623,0.19920743,-0.21588925
0.15000000000000002,0.7000000000000001,0.15000000000000002,0.0,-0.4843328,-0.19735384,-0.3913183,0.31371439,0.066427946,-0.24780035
0.15000000000000002,0.75,0.0,0.1,-0.47394922,-0.18685323,-0.329209,0.6097559,0.1840545,-0.18880923
0.15000000000000002,0.75,0.05,0.05,-0.74818677,-0.24850321,-0.38703388,0.7233497,0.226655,-0.22317055
0.15000000000000002,0.75,0.1,0.0,-0.604127,-0.20582694,-0.38972634,0.34079897,0.07382488,-0.23946603
0.15000000000000002,0.8,0.0,0.05,-0.6189895,-0.21858698,-0.3458308,1.0207728,0.3548336,-0.20653635
0.15000000000000002,0.8,0.05,0.0,-0.680383,-0.21472663,-0.3334388,0.51556945,0.13419187,-0.2006637
0.15000000000000002,0.8500000000000001,0.0,0.0,-0.14670663,-0.064785,-0.22545104,0.926452,0.2726276,-0.22178176
0.2,0.0,0.0,0.8,3.1977763,69.601295,-0.2560018,4.0763607,33.83156,-0.31219977
0.2,0.0,0.05,0.75,2.9460897,56.674538,-0.27889943,3.59102,19.689081,-0.34212324
0.2,0.0,0.1,0.7000000000000001,2.5376046,24.902245,-0.28444847,3.145718,10.336406,-0.31161612
0.2,0.0,0.15000000000000002,0.65,1.798044,5.7214403,-0.27264452,3.8673236,18.818167,-0.26140073
0.2,0.0,0.2,0.6000000000000001,1.0911407,1.6282134,-0.26921365,3.658657,12.905905,-0.26151857
0.2,0.0,0.25,0.55,1.2183778,1.8892586,-0.2860039,3.3956668,9.025674,-0.28454345
0.2,0.0,0.30000000000000004,0.5,1.2068627,1.8489432,-0.29292515,3.09597,6.4828777,-0.30928326
0.2,0.0,0.35000000000000003,0.45,1.1184353,1.5299578,-0.32765388,3.1514125,5.8036413,-0.2973505
0.2,0.0,0.4,0.4,0.98546237,1.1328518,-0.3546369,2.8123758,3.8744998,-0.21841836
0.2,0.0,0.45,0.35000000000000003,0.5185958,0.37873745,-0.39473057,2.366594,2.8100393,-0.30453482
0.2,0.0,0.5,0.30000000000000004,0.75978714,0.72299695,-0.36531696,2.1769612,2.3333802,-0.32589102
0.2,0.0,0.55,0.25,0.8859082,0.95912814,-0.33587247,1.6206409,1.2537022,-0.33204958
0.2,0.0,0.6000000000000001,0.2,0.82575834,0.86234474,-0.35368168,1.1433355,0.68104625,-0.33237466
0.2,0.0,0.65,0.15000000000000002,0.93501407,1.0333188,-0.33425963,1.0754763,0.6208645,-0.33285585
0.2,0.0,0.7000000000000001,0.1,0.74979967,0.72002053,-0.3017018,1.1348212,0.7045102,-0.36599764
0.2,0.0,0.75,0.05,0.29611847,0.13283908,-0.31009713,1.675982,1.3695762,-0.19000627
0.2,0.0,0.8,0.0,-0.22023244,-0.26009727,-0.3944539,2.3888054,2.6381216,-0.24525048
0.2,0.05,0.0,0.75,2.4347537,16.00405,-0.3029736,4.03564,17.752993,-0.18347815
0.2,0.05,0.05,0.7000000000000001,2.5667827,16.143517,-0.23045841,3.4924612,10.741485,-0.21847689
0.2,0.05,0.1,0.65,1.222496,2.0734172,-0.2668819,2.4760444,3.8175578,-0.34074992
0.2,0.05,0.15000000000000002,0.6000000000000001,0.9585599,1.2071323,-0.29220387,3.7216263,11.694685,-0.27329865
0.2,0.05,0.2,0.55,0.9220229,1.067301,-0.35433203,3.4738634,8.877909,-0.22706614
0.2,0.05,0.25,0.5,0.9915802,1.1976769,-0.35129055,2.687486,3.7916007,-0.26980233
0.2,0.05,0.30000000000000004,0.45,1.3509755,1.9110503,-0.32766372,2.6318421,3.3185964,-0.23139726
0.2,0.05,0.35000000000000003,0.4,0.9598289,0.97826064,-0.35177568,2.0918882,1.8686464,-0.24910715
0.2,0.05,0.4,0.35000000000000003,0.99839735,1.0567787,-0.34340015,1.6787595,1.2506406,-0.26888123
0.2,0.05,0.45,0.30000000000000004,0.94942534,0.9677869,-0.270894,1.6067917,1.1853898,-0.30334184
0.2,0.05,0.5,0.25,0.7219986,0.6127455,-0.37885228,1.2551676,0.7310128,-0.32383257
0.2,0.05,0.55,0.2,0.6111512,0.46791303,-0.4430169,0.7946614,0.36511338,-0.3646652
0.2,0.05,0.6000000000000001,0.15000000000000002,0.81701344,0.76633775,-0.39704216,0.7703191,0.34989,-0.35789993
0.2,0.05,0.65,0.1,0.6930482,0.59429216,-0.46371353,0.9816966,0.49132454,-0.2813483
0.2,0.05,0.7000000000000001,0.05,-0.014231681,-0.1074146,-0.45130795,1.6054337,0.9987625,-0.20470397
0.2,0.05,0.75,0.0,-0.3664411,-0.3237207,-0.4211567,1.7552606,1.1967356,-0.16903552
0.2,0.1,0.0,0.7000000000000001,0.64490575,0.55011606,-0.28959432,2.9480758,5.258522,-0.20009585
0.2,0.1,0.05,0.65,-0.05339199,-0.14615095,-0.43343434,2.958026,4.898471,-0.20758882
0.2,0.1,0.1,0.6000000000000001,-0.12577434,-0.2006954,-0.48606098,2.9534433,4.1988225,-0.16144432
0.2,0.1,0.15000000000000002,0.55,0.14018868,-0.005553901,-0.42520022,3.0445423,4.9445148,-0.17235978
0.2,0.1,0.2,0.5,0.63210756,0.51795876,-0.40344414,2.843851,4.191283,-0.20960653
0.2,0.1,0.25,0.45,1.1390254,1.2842314,-0.34695995,2.4919128,2.5868742,-0.22881033
0.2,0.1,0.30000000000000004,0.4,1.3117772,1.6615233,-0.32506955,2.4144385,2.3714855,-0.1898735
0.2,0.1,0.35000000000000003,0.35000000000000003,1.0102683,0.9977709,-0.36818832,2.1968076,1.9110909,-0.19192757
0.2,0.1,0.4,0.30000000000000004,0.904606,0.83868206,-0.3342244,1.5624042,0.99870944,-0.21825553
0.2,0.1,0.45,0.25,0.40040204,0.2259978,-0.40349662,1.2287067,0.7086545,-0.27916926
0.2,0.1,0.5,0.2,0.54367965,0.3631574,-0.41000533,0.91529393,0.43793702,-0.36864093
0.2,0.1,0.55,0.15000000000000002,0.29091656,0.12704003,-0.46532393,0.80917716,0.35797083,-0.31379873
0.2,0.1,0.6000000000000001,0.1,0.3661332,0.19188285,-0.46378452,0.7824939,0.3283751,-0.32841387
0.2,0.1,0.65,0.05,0.2087586,0.060707808,-0.41678777,1.6607587,0.9678129,-0.18349689
0.2,0.1,0.7000000000000001,0.0,0.18426368,0.043153167,-0.30044472,1.6548353,0.94176567,-0.18173818
0.2,0.15000000000000002,0.0,0.65,-0.6275372,-0.4039834,-0.47294286,2.7357924,3.5503535,-0.21010737
0.2,0.15000000000000002,0.05,0.6000000000000001,-0.39214614,-0.294654,-0.3936523,2.3700852,2.4712071,-0.20688058
0.2,0.15000000000000002,0.1,0.55,-0.13982393,-0.16779059,-0.3997661,1.9378333,1.6548331,-0.20324226
0.2,0.15000000000000002,0.15000000000000002,0.5,0.6608242,0.4843471,-0.3901324,2.5410616,2.904131,-0.15001692
0.2,0.15000000000000002,0.2,0.45,0.5079891,0.31241858,-0.36405137,2.2019973,2.1584423,-0.15674467
0.2,0.15000000000000002,0.25,0.4,0.8614964,0.71566343,-0.35581326,2.7176113,2.8382878,-0.1916691
0.2,0.15000000000000002,0.30000000000000004,0.35000000000000003,0.5871046,0.3952341,-0.44307703,2.5061107,2.3001115,-0.16325627
0.2,0.15000000000000002,0.35000000000000003,0.30000000000000004,0.55202323,0.35140336,-0.4272041,2.216686,1.8291209,-0.15921143
0.2,0.15000000000000002,0.4,0.25,-0.04305093,-0.098300874,-0.45949402,2.088301,1.5826612,-0.16974622
0.2,0.15000000000000002,0.45,0.2,-0.1255084,-0.14874524,-0.5320835,1.4855024,0.78914154,-0.20158178
0.2,0.15000000000000002,0.5,0.15000000000000002,-0.16003269,-0.16717255,-0.5017774,1.3188833,0.6678896,-0.18845277
0.2,0.15000000000000002,0.55,0.1,-0.068597674,-0.111191094,-0.49356237,1.0051897,0.44015372,-0.19392647
0.2,0.15000000000000002,0.6000000000000001,0.05,-0.17274539,-0.16682166,-0.44688153,1.3540723,0.6307683,-0.20354731
0.2,0.15000000000000002,0.65,0.0,-0.23275921,-0.19082206,-0.40093365,1.771867,0.94586337,-0.15244378
0.2,0.2,0.0,0.6000000000000001,-0.70720255,-0.406797,-0.46748185,1.9121174,1.5128908,-0.21246038
0.2,0.2,0.05,0.55,-0.6907997,-0.3903752,-0.43801153,2.3168497,2.1863678,-0.15983951
0.2,0.2,0.1,0.5,-0.19411382,-0.16800064,-0.32558718,2.292228,1.9509704,-0.16904567
0.2,0.2,0.15000000000000002,0.45,0.14505622,0.024040222,-0.36404765,2.3505468,2.2223876,-0.1634339
0.2,0.2,0.2,0.4,0.04460291,-0.035462677,-0.41141868,2.2514813,2.0408025,-0.14587449
0.2,0.2,0.25,0.35000000000000003,0.24224474,0.086600065,-0.3917306,2.2704628,1.7073886,-0.14938399
0.2,0.2,0.30000000000000004,0.30000000000000004,0.09229698,-0.010470688,-0.41772026,2.5248613,2.0605621,-0.12783375
0.2,0.2,0.35000000000000003,0.25,-0.40665144,-0.25182968,-0.48857147,2.1284158,1.4064856,-0.15042324
0.2,0.2,0.4,0.2,-0.48941633,-0.29898947,-0.51220936,1.4812285,0.7259991,-0.14737183
0.2,0.2,0.45,0.15000000000000002,-0.63314843,-0.35656577,-0.518745,1.3451957,0.60936725,-0.13940904
0.2,0.2,0.5,0.1,-0.41729873,-0.2582863,-0.48912147,1.0476893,0.41760886,-0.1828058
0.2,0.2,0.55,0.05,-0.27055395,-0.18543446,-0.4360491,1.2683375,0.54420364,-0.21612182
0.2,0.2,0.6000000000000001,0.0,0.07374287,-0.014662921,-0.3356583,1.8091301,0.8714403,-0.18104218
0.2,0.25,0.0,0.55,-0.689904,-0.39036173,-0.42918992,2.5653434,2.48023,-0.19010258
0.2,0.25,0.05,0.5,-0.6087134,-0.3405267,-0.35817713,1.9057031,1.3853381,-0.16057481
0.2,0.25,0.1,0.45,-0.37396452,-0.22660536,-0.32633844,2.2223825,1.5662315,-0.17410025
0.2,0.25,0.15000000000000002,0.4,-0.22154047,-0.15541124,-0.44073784,1.6858574,1.162406,-0.15064818
0.2,0.25,0.2,0.35000000000000003,0.018432384,-0.043851137,-0.34927353,1.719395,1.1384499,-0.14814168
0.2,0.25,0.25,0.30000000000000004,-0.20570779,-0.16337764,-0.41634238,1.7132598,0.9881588,-0.14214057
0.2,0.25,0.30000000000000004,0.25,-0.25912842,-0.1871472,-0.47856846,1.9223913,1.2613969,-0.14348552
0.2,0.25,0.35000000000000003,0.2,-0.4999034,-0.27279127,-0.47666988,1.3071444,0.5979413,-0.1842663
0.2,0.25,0.4,0.15000000000000002,-0.30148163,-0.19410616,-0.44595635,1.4445772,0.6610397,-0.13882732
0.2,0.25,0.45,0.1,-0.572008,-0.30078954,-0.4883683,1.2826345,0.54034066,-0.18082117
0.2,0.25,0.5,0.05,-0.38004127,-0.22154671,-0.43508184,1.0548508,0.41174936,-0.19198918
0.2,0.25,0.55,0.0,-0.06286755,-0.080540836,-0.39066702,1.2411942,0.4866054,-0.21086828
0.2,0.30000000000000004,0.0,0.5,-0.35503098,-0.23895288,-0.3127366,2.0679064,1.5368404,-0.19925334
0.2,0.30000000000000004,0.05,0.45,-0.57533747,-0.31284505,-0.3717478,2.032387,1.4545753,-0.17740522
0.2,0.30000000000000004,0.1,0.4,-0.25292382,-0.16621518,-0.36023152,1.8618337,1.0843134,-0.15540712
0.2,0.30000000000000004,0.15000000000000002,0.35000000000000003,-0.33090502,-0.19389701,-0.40866226,1.9256489,1.1327634,-0.14929153
0.2,0.30000000000000004,0.2,0.30000000000000004,-0.20594813,-0.13750076,-0.35852975,1.6050122,0.9706305,-0.14865094
0.2,0.30000000000000004,0.25,0.25,-0.011448921,-0.05711806,-0.36975405,1.5083201,0.7950853,-0.17586377
0.2,0.30000000000000004,0.30000000000000004,0.2,-0.60705274,-0.29361206,-0.44150126,0.8966188,0.33511245,-0.19935365
0.2,0.30000000000000004,0.35000000000000003,0.15000000000000002,-0.31344882,-0.18674982,-0.44555417,1.4243273,0.63206625,-0.16166312
0.2,0.30000000000000004,0.4,0.1,-0.2446562,-0.15871876,-0.45023534,1.3174845,0.5606147,-0.15253149
0.2,0.30000000000000004,0.45,0.05,-0.046806294,-0.06651652,-0.40846652,1.3860475,0.5836015,-0.19549401
0.2,0.30000000000000004,0.5,0.0,-0.26097766,-0.16126251,-0.4493684,1.422444,0.5907527,-0.15940407
0.2,0.35000000000000003,0.0,0.45,-0.42452002,-0.25983185,-0.34301287,1.8870304,1.2554336,-0.23733945
0.2,0.35000000000000003,0.05,0.4,-0.17877348,-0.13538462,-0.2996708,1.6340624,0.89436126,-0.19586028
0.2,0.35000000000000003,0.1,0.35000000000000003,-0.10273337,-0.09384966,-0.3776098,1.6945741,0.8946792,-0.1430115
0.2,0.35000000000000003,0.15000000000000002,0.30000000000000004,-0.1713572,-0.119927526,-0.32746258,1.5171161,0.74501646,-0.16682044
0.2,0.35000000000000003,0.2,0.25,-0.32171667,-0.17958438,-0.3605433,1.6889312,0.87530863,-0.14399147
0.2,0.35000000000000003,0.25,0.2,-0.36891848,-0.20103008,-0.36294985,1.2487254,0.511116,-0.17205243
0.2,0.35000000000000003,0.30000000000000004,0.15000000000000002,-0.5161315,-0.2551852,-0.4527474,1.0075591,0.37401426,-0.20136032
0.2,0.35000000000000003,0.35000000000000003,0.1,-0.38694313,-0.21009183,-0.4546802,1.1878022,0.4829532,-0.19121006
0.2,0.35000000000000003,0.4,0.05,0.07253806,-0.0068161488,-0.3771663,1.355594,0.5521374,-0.20253806
0.2,0.35000000000000003,0.45,0.0,-0.21032104,-0.1249516,-0.38403407,1.2130382,0.46691024,-0.15295488
0.2,0.4,0.0,0.4,-0.6644751,-0.33579922,-0.4355643,1.4402554,0.78518164,-0.20471354
0.2,0.4,0.05,0.35000000000000003,-0.600129,-0.29830068,-0.44891834,1.248155,0.57128274,-0.19904406
0.2,0.4,0.1,0.30000000000000004,-0.4910964,-0.25422758,-0.46281603,0.895523,0.34535515,-0.16988339
0.2,0.4,0.15000000000000002,0.25,-0.6043079,-0.27857834,-0.4143708,1.1740679,0.4746971,-0.15630771
0.2,0.4,0.2,0.2,-0.24598813,-0.1464569,-0.3399275,1.2632165,0.50149775,-0.16871339
0.2,0.4,0.25,0.15000000000000002,-0.5925596,-0.27643645,-0.43022776,1.1901375,0.479483,-0.15139866
0.2,0.4,0.30000000000000004,0.1,-0.30194852,-0.16806358,-0.44283998,1.0975205,0.40759206,-0.18907695
0.2,0.4,0.35000000000000003,0.05,0.0378,-0.021216094,-0.36361593,1.1762825,0.43875563,-0.23523246
