w_mom,w_lv,w_rsi,w_vol,train_sharpe_nosl,test_sharpe_nosl,train_sharpe_sl,test_sharpe_sl,train_cumret_sl,test_cumret_sl
0.15000000000000002,0.30000000000000004,0.05,0.5,-0.4623091,1.1671647,0.20543535,2.7318938,0.050708413,4.498245
0.15000000000000002,0.30000000000000004,0.1,0.45,-0.721025,1.4120599,-0.022543812,2.888893,-0.1256612,4.7044306
0.15000000000000002,0.30000000000000004,0.15000000000000002,0.4,-0.5656515,1.7559496,-0.026524989,3.155216,-0.14362305,6.0138936
0.15000000000000002,0.30000000000000004,0.2,0.35000000000000003,-0.47815832,1.9537677,0.08841107,3.1205056,-0.05738634,7.528715
0.15000000000000002,0.30000000000000004,0.25,0.30000000000000004,-0.5704715,1.6094576,-0.0033699553,2.8651156,-0.13570851,5.008655
0.15000000000000002,0.30000000000000004,0.30000000000000004,0.25,-0.3869492,1.542635,0.16500087,2.8046153,0.0076031685,4.0713053
0.15000000000000002,0.30000000000000004,0.35000000000000003,0.2,-0.74271053,1.6445274,-0.13017252,2.8981075,-0.2092303,4.322503
0.15000000000000002,0.30000000000000004,0.4,0.15000000000000002,-0.57344925,1.2928891,0.0027799679,2.487673,-0.118100345,2.9918506
0.15000000000000002,0.30000000000000004,0.45,0.1,-0.5662284,1.4992592,0.009897653,2.5834568,-0.115576684,3.0258994
0.15000000000000002,0.30000000000000004,0.5,0.05,-0.664255,1.7850822,-0.19479935,2.8212721,-0.24929774,3.1994367
0.15000000000000002,0.30000000000000004,0.55,0.0,-0.15635742,2.1842964,0.35958377,3.370821,0.19300139,4.65106
0.15000000000000002,0.35000000000000003,0.0,0.5,-0.5246424,1.2118698,0.1645533,2.5519629,0.0035814047,3.8025088
0.15000000000000002,0.35000000000000003,0.05,0.45,-0.70612514,1.2194022,-0.07433887,2.552568,-0.15417612,3.8299093
0.15000000000000002,0.35000000000000003,0.1,0.4,-1.1226839,1.6140922,-0.53233176,3.0632524,-0.4015594,4.9670095
0.15000000000000002,0.35000000000000003,0.15000000000000002,0.35000000000000003,-0.42830244,1.7416663,0.08456545,3.0372894,-0.047145784,4.877516
0.15000000000000002,0.35000000000000003,0.2,0.30000000000000004,-0.5535298,1.8721374,-0.035470724,2.9842713,-0.14708358,4.7416034
0.15000000000000002,0.35000000000000003,0.25,0.25,-0.35869655,1.6363649,0.14081793,2.7193236,-0.010829806,3.5836225
0.15000000000000002,0.35000000000000003,0.30000000000000004,0.2,-0.6826314,1.5187594,-0.17215218,2.5556328,-0.23052412,2.9378762
0.15000000000000002,0.35000000000000003,0.35000000000000003,0.15000000000000002,-0.72480506,1.6837554,-0.23719512,2.833634,-0.26677382,3.7826037
0.15000000000000002,0.35000000000000003,0.4,0.1,-0.77073157,1.501566,-0.24759491,2.494857,-0.2761041,2.6783013
0.15000000000000002,0.35000000000000003,0.45,0.05,-0.7751244,1.7447386,-0.32363498,2.7496781,-0.3171714,2.9725416
0.15000000000000002,0.35000000000000003,0.5,0.0,-0.559816,2.1036043,-0.10114753,3.0806549,-0.1811868,3.8740487
0.15000000000000002,0.4,0.0,0.45,-0.764104,1.0916042,-0.13305017,2.2561016,-0.21484733,2.8502362
0.15000000000000002,0.4,0.05,0.4,-1.3281546,0.87016326,-0.6788562,2.1581163,-0.46306437,2.3069253
0.15000000000000002,0.4,0.1,0.35000000000000003,-0.8015563,1.0966127,-0.25163662,2.3482919,-0.24832904,2.689536
0.15000000000000002,0.4,0.15000000000000002,0.30000000000000004,-0.60903394,1.5387698,-0.12447213,2.7791896,-0.1886611,3.438127
0.15000000000000002,0.4,0.2,0.25,-0.45358303,1.4256996,0.01779729,2.5963197,-0.10498518,2.7866259
0.15000000000000002,0.4,0.25,0.2,-0.750171,1.5722146,-0.28520098,2.5683548,-0.30191767,2.9812903
0.15000000000000002,0.4,0.30000000000000004,0.15000000000000002,-0.98400086,1.4367157,-0.54237247,2.5422428,-0.42351955,2.7616992
0.15000000000000002,0.4,0.35000000000000003,0.1,-0.81455725,1.381953,-0.38532045,2.4149704,-0.3466668,2.45619
0.15000000000000002,0.4,0.4,0.05,-0.80203784,1.8801374,-0.3640954,2.7540932,-0.32934642,3.1701856
0.15000000000000002,0.4,0.45,0.0,-0.569695,1.7496839,-0.12350409,2.6631038,-0.19085217,2.7477615
0.15000000000000002,0.45,0.0,0.4,-1.157104,0.84849226,-0.5788207,1.9852325,-0.4314506,2.084589
0.15000000000000002,0.45,0.05,0.35000000000000003,-1.3428677,0.83473045,-0.7797467,1.9798298,-0.4853472,1.7971635
0.15000000000000002,0.45,0.1,0.30000000000000004,-0.85911506,0.895935,-0.39866006,2.1386645,-0.32854497,1.8928213
0.15000000000000002,0.45,0.15000000000000002,0.25,-1.0079665,1.5042889,-0.5855974,2.6798124,-0.4152066,2.8460567
0.15000000000000002,0.45,0.2,0.2,-1.1834362,1.0103663,-0.7593596,1.9809347,-0.48900265,1.5960777
0.15000000000000002,0.45,0.25,0.15000000000000002,-1.0050915,1.0855681,-0.5958997,2.0736752,-0.44241375,1.735625
0.15000000000000002,0.45,0.30000000000000004,0.1,-0.87765414,1.4149115,-0.45406386,2.3267038,-0.36250925,2.2305741
0.15000000000000002,0.45,0.35000000000000003,0.05,-0.9608883,1.7652669,-0.56513566,2.5759144,-0.41439354,2.6911297
0.15000000000000002,0.45,0.4,0.0,-0.3475515,1.8659372,0.050627958,2.7157393,-0.06596339,2.8515317
0.15000000000000002,0.5,0.0,0.35000000000000003,-1.043857,0.71968406,-0.4973821,1.8628391,-0.3936172,1.7414896
0.15000000000000002,0.5,0.05,0.30000000000000004,-0.75407183,0.5051273,-0.25017855,1.6187137,-0.23794276,1.2305474
0.15000000000000002,0.5,0.1,0.25,-0.88832545,1.4249067,-0.4687182,2.4716651,-0.35644352,2.4951372
0.15000000000000002,0.5,0.15000000000000002,0.2,-0.7556668,1.5548987,-0.37918904,2.4720967,-0.3194406,2.4058185
0.15000000000000002,0.5,0.2,0.15000000000000002,-1.177953,1.3807025,-0.80007625,2.095923,-0.4968928,1.7508559
0.15000000000000002,0.5,0.25,0.1,-1.1755663,1.1953174,-0.82142204,2.065834,-0.51053894,1.718466
0.15000000000000002,0.5,0.30000000000000004,0.05,-0.99962956,1.4211943,-0.63889533,2.197724,-0.43429208,1.9523056
0.15000000000000002,0.5,0.35000000000000003,0.0,-0.5876643,1.5283222,-0.24219659,2.3438022,-0.24189675,2.0777764
0.15000000000000002,0.55,0.0,0.30000000000000004,-0.99614316,0.76102763,-0.50746,1.7727268,-0.39071476,1.5129275
0.15000000000000002,0.55,0.05,0.25,-0.6047331,0.47137502,-0.16428559,1.4775466,-0.18862069,1.0330095
0.15000000000000002,0.55,0.1,0.2,-1.0869203,1.6498871,-0.6906812,2.5046937,-0.4397673,2.3854294
0.15000000000000002,0.55,0.15000000000000002,0.15000000000000002,-0.8722188,1.388532,-0.50822926,2.1121855,-0.36984968,1.6909606
0.15000000000000002,0.55,0.2,0.1,-1.6721842,1.5794092,-1.3478775,2.1886766,-0.64760673,1.7522867
0.15000000000000002,0.55,0.25,0.05,-1.4767413,1.1378454,-1.153527,1.8617657,-0.59185827,1.4251287
0.15000000000000002,0.55,0.30000000000000004,0.0,-0.63549876,1.3005065,-0.28899026,2.0820587,-0.25958526,1.6491833
0.15000000000000002,0.6000000000000001,0.0,0.25,-0.960203,0.43131468,-0.47020426,1.3901901,-0.35313123,0.9753896
0.15000000000000002,0.6000000000000001,0.05,0.2,-1.0080615,0.86073077,-0.6312212,1.8857205,-0.40445983,1.5013001
0.15000000000000002,0.6000000000000001,0.1,0.15000000000000002,-0.996432,1.727066,-0.6642856,2.5522678,-0.4206378,2.4112244
0.15000000000000002,0.6000000000000001,0.15000000000000002,0.1,-1.3764906,1.2868456,-1.0839918,1.8784952,-0.5531374,1.3897324
0.15000000000000002,0.6000000000000001,0.2,0.05,-1.2574108,0.9362195,-0.98433423,1.5709755,-0.5231092,1.0109496
0.15000000000000002,0.6000000000000001,0.25,0.0,-0.750328,1.3449229,-0.4175139,2.07518,-0.3152722,1.6378753
0.15000000000000002,0.65,0.0,0.2,-0.51744294,0.45680803,-0.11738102,1.2819276,-0.16062158,0.83341897
0.15000000000000002,0.65,0.05,0.15000000000000002,-0.3595336,1.3799152,-0.02284173,2.2587352,-0.103860915,1.9945481
0.15000000000000002,0.65,0.1,0.1,-1.1435949,1.6818811,-0.8353743,2.4177053,-0.47520995,2.0711207
0.15000000000000002,0.65,0.15000000000000002,0.05,-1.1632783,1.3033763,-0.9600939,1.8787175,-0.5038607,1.3443098
0.15000000000000002,0.65,0.2,0.0,-1.1360835,1.1833769,-0.89196134,1.8673913,-0.4930268,1.3191719
0.15000000000000002,0.7000000000000001,0.0,0.15000000000000002,-0.23248884,0.7097922,0.1409723,1.5364642,0.012763739,1.0768018
0.15000000000000002,0.7000000000000001,0.05,0.1,-0.5882488,1.7210027,-0.2758775,2.5245082,-0.22775632,2.4430027
0.15000000000000002,0.7000000000000001,0.1,0.05,-1.1277428,0.89350224,-0.8873398,1.4388524,-0.4712683,0.87398005
0.15000000000000002,0.7000000000000001,0.15000000000000002,0.0,-0.8970713,1.0029281,-0.68485665,1.6815792,-0.40900546,1.0699394
0.15000000000000002,0.75,0.0,0.1,-0.17333579,1.0696981,0.17952563,1.7863172,0.041075945,1.3384941
0.15000000000000002,0.75,0.05,0.05,-0.4252799,1.5283542,-0.17248313,2.264393,-0.16568518,1.8931053
0.15000000000000002,0.75,0.1,0.0,-0.7271601,1.0443007,-0.49158916,1.6777471,-0.3072545,1.0536213
0.15000000000000002,0.8,0.0,0.05,0.108879365,1.5669035,0.4869474,2.3019357,0.28267622,2.0303142
0.15000000000000002,0.8,0.05,0.0,-0.66354096,0.8233155,-0.41645634,1.5078818,-0.2626415,0.8707917
0.15000000000000002,0.8500000000000001,0.0,0.0,0.51135343,1.9009039,0.7763716,2.613882,0.5099238,2.1635904
0.2,0.0,0.0,0.8,1.5369873,1.9332199,5.3780947,6.9713955,106538.46,13911.664
0.2,0.0,0.05,0.75,1.5424128,1.6877792,5.281757,6.6119924,116529.0,9630.588
0.2,0.0,0.1,0.7000000000000001,1.6436318,1.9542586,4.984688,6.514405,24406.703,3790.1091
0.2,0.0,0.15000000000000002,0.65,0.69665915,2.4497063,3.7183087,6.0074816,508.38513,2082.6074
0.2,0.0,0.2,0.6000000000000001,0.0011192259,3.1142137,2.7549853,6.010489,52.378662,1448.7759
0.2,0.0,0.25,0.55,0.12543069,3.1095378,2.4542305,5.6815453,30.476583,733.62024
0.2,0.0,0.30000000000000004,0.5,0.19983502,2.8240457,2.4305918,5.4343925,27.83048,354.73636
0.2,0.0,0.35000000000000003,0.45,0.64182717,2.5280583,2.675996,5.162628,46.697083,182.08565
0.2,0.0,0.4,0.4,0.6379691,2.079598,2.5529006,4.496286,36.61858,72.101425
0.2,0.0,0.45,0.35000000000000003,0.33108294,2.0568688,2.2150042,4.3678455,16.290344,62.32593
0.2,0.0,0.5,0.30000000000000004,0.7592317,2.04827,2.5888076,4.3496265,29.650074,49.475937
0.2,0.0,0.55,0.25,0.7283413,1.7874244,2.4280326,4.2237115,21.320093,35.645435
0.2,0.0,0.6000000000000001,0.2,0.6435743,1.1534303,2.3486886,3.7319186,19.335625,18.850561
0.2,0.0,0.65,0.15000000000000002,0.5247468,0.9534307,2.067179,3.5709476,12.581242,15.026587
0.2,0.0,0.7000000000000001,0.1,0.15588818,0.83657724,1.7956277,3.4121315,8.11795,12.331223
0.2,0.0,0.75,0.05,-0.2676434,1.2005051,1.4234574,3.7830622,3.9592638,16.426785
0.2,0.0,0.8,0.0,-0.6343844,1.4711496,1.020368,4.2264795,1.852191,24.905293
0.2,0.05,0.0,0.75,0.87337863,1.9254999,4.2285676,6.2395763,1936.6035,2033.7373
0.2,0.05,0.05,0.7000000000000001,1.6642642,1.8537902,4.39929,5.4669166,2167.0776,619.3062
0.2,0.05,0.1,0.65,0.66167575,2.0961537,3.259493,5.2365956,141.96457,314.54898
0.2,0.05,0.15000000000000002,0.6000000000000001,-0.26879686,2.8560452,2.1302657,5.36809,14.645731,503.54233
0.2,0.05,0.2,0.55,0.03797617,3.1304646,2.1588862,5.3606076,14.342663,464.92056
0.2,0.05,0.25,0.5,0.6881834,2.5685446,2.4990199,4.7754526,27.224669,146.44041
0.2,0.05,0.30000000000000004,0.45,0.66797405,2.3980262,2.4292638,4.4515257,21.472218,85.11771
0.2,0.05,0.35000000000000003,0.4,0.7539635,2.0770845,2.3580916,4.1066785,18.538689,46.1339
0.2,0.05,0.4,0.35000000000000003,0.71207446,1.7535168,2.2665992,3.7883859,15.399258,25.319038
0.2,0.05,0.45,0.30000000000000004,0.63460827,1.4077979,2.1280334,3.5695236,12.408746,16.20979
0.2,0.05,0.5,0.25,0.42626855,1.0873921,1.8780596,3.2937682,8.217084,10.048034
0.2,0.05,0.55,0.2,0.5273544,0.6192633,1.9750428,2.7686646,9.281474,6.272686
0.2,0.05,0.6000000000000001,0.15000000000000002,0.37715855,0.36411625,1.7659924,2.5777838,6.223085,4.947731
0.2,0.05,0.65,0.1,0.36025122,0.7167159,1.6535124,2.8846254,5.399321,6.802942
0.2,0.05,0.7000000000000001,0.05,-0.16941045,1.2791256,1.2949277,3.4802961,2.7892284,9.597515
0.2,0.05,0.75,0.0,-1.1089193,1.1771085,0.40033033,3.6239743,0.25732553,9.361704
0.2,0.1,0.0,0.7000000000000001,-0.13158089,1.8309768,1.7616687,4.3777337,7.9147816,86.69253
0.2,0.1,0.05,0.65,-0.34690025,1.6516447,1.2585156,3.9915004,2.8881462,48.222622
0.2,0.1,0.1,0.6000000000000001,-0.443433,2.555996,1.30662,4.490575,2.988144,82.913895
0.2,0.1,0.15000000000000002,0.55,-0.15554899,2.734606,1.362645,4.51682,3.3110251,94.46242
0.2,0.1,0.2,0.5,0.17011526,2.9039626,1.7380952,4.813859,6.1347632,136.75026
0.2,0.1,0.25,0.45,0.17235172,2.5043666,1.6257269,4.2485347,4.9041195,59.711143
0.2,0.1,0.30000000000000004,0.4,0.68958133,2.1714523,2.0690815,3.8724031,10.318814,30.339273
0.2,0.1,0.35000000000000003,0.35000000000000003,0.62742025,1.8741539,1.9217403,3.5821364,8.050518,18.334164
0.2,0.1,0.4,0.30000000000000004,0.5932357,1.2221395,1.8868092,2.995884,7.256504,8.04734
0.2,0.1,0.45,0.25,-0.10495942,0.749431,1.1288435,2.5806606,1.9285052,5.224193
0.2,0.1,0.5,0.2,-0.14638022,0.6071401,1.0891724,2.4829571,1.785027,4.063425
0.2,0.1,0.55,0.15000000000000002,-0.4304678,0.25100282,0.73167855,2.1212518,0.83043814,2.7239482
0.2,0.1,0.6000000000000001,0.1,-0.1840557,0.08625346,0.9131421,2.030075,1.2334087,2.4590983
0.2,0.1,0.65,0.05,-0.21105593,1.4642997,0.8401549,3.2624876,1.0213506,6.6301465
0.2,0.1,0.7000000000000001,0.0,-0.117178276,1.1936741,0.9645519,3.350045,1.2974336,6.4154377
0.2,0.15000000000000002,0.0,0.65,-1.0448225,1.7894053,0.21241929,3.6964805,0.021743298,31.595257
0.2,0.15000000000000002,0.05,0.6000000000000001,-0.8772809,1.3506476,0.29674172,3.289241,0.120928764,15.829235
0.2,0.15000000000000002,0.1,0.55,-0.29088122,1.3664539,0.8218499,3.1280036,1.0519321,13.105904
0.2,0.15000000000000002,0.15000000000000002,0.5,0.18323444,2.1112556,1.2245599,3.6027863,2.1797972,23.219799
0.2,0.15000000000000002,0.2,0.45,0.1355098,2.5760891,1.296964,4.0286965,2.4153962,33.47562
0.2,0.15000000000000002,0.25,0.4,0.38905436,2.8945682,1.512624,4.284234,3.572278,42.17513
0.2,0.15000000000000002,0.30000000000000004,0.35000000000000003,0.24752022,2.0659285,1.317973,3.5702887,2.6566625,14.829912
0.2,0.15000000000000002,0.35000000000000003,0.30000000000000004,-0.10958345,1.6770561,0.875507,3.2039714,1.075182,9.303407
0.2,0.15000000000000002,0.4,0.25,-0.30934864,1.6704931,0.6674212,3.3423142,0.6516386,9.468547
0.2,0.15000000000000002,0.45,0.2,-0.48896685,1.4418596,0.42818218,3.2329643,0.29007697,6.6537104
0.2,0.15000000000000002,0.5,0.15000000000000002,-0.5759277,1.3766024,0.31813005,2.918083,0.15191889,5.517216
0.2,0.15000000000000002,0.55,0.1,-0.54518247,1.1069707,0.33412954,2.7477126,0.17106962,4.1418223
0.2,0.15000000000000002,0.6000000000000001,0.05,-0.5837069,1.6688582,0.23132668,3.1795146,0.0596807,5.026517
0.2,0.15000000000000002,0.65,0.0,-0.2859519,1.8122041,0.50499207,3.4826138,0.38317037,6.0207086
0.2,0.2,0.0,0.6000000000000001,-1.1397771,1.076975,-0.012025688,2.9221687,-0.18850935,9.873488
0.2,0.2,0.05,0.55,-0.99461955,0.8949618,0.04576763,2.852301,-0.1272648,6.6496925
0.2,0.2,0.1,0.5,-0.75525475,1.1091245,0.15695353,2.8387952,-0.012643456,6.88314
0.2,0.2,0.15000000000000002,0.45,-0.32578582,2.1619,0.4914967,3.657701,0.36374414,17.76153
0.2,0.2,0.2,0.4,-0.006376099,2.6556406,0.7595554,3.9044535,0.76914084,29.284716
0.2,0.2,0.25,0.35000000000000003,-0.083814844,2.3031158,0.70566505,3.8425279,0.72327995,16.510357
0.2,0.2,0.30000000000000004,0.30000000000000004,-0.231828,2.0397618,0.497259,3.6078064,0.38895905,12.038253
0.2,0.2,0.35000000000000003,0.25,-0.7956336,1.8087407,-0.03269607,3.380044,-0.17226428,8.097402
0.2,0.2,0.4,0.2,-1.0072553,1.7146859,-0.23748116,3.3426337,-0.31461585,7.0111246
0.2,0.2,0.45,0.15000000000000002,-0.96861726,1.5885878,-0.23924802,3.0976567,-0.3079906,5.7190228
0.2,0.2,0.5,0.1,-0.94225496,1.5313157,-0.30856723,2.969845,-0.34290987,4.6724033
0.2,0.2,0.55,0.05,-0.6567138,1.4059646,-0.11972428,2.902713,-0.21947539,4.0119715
0.2,0.2,0.6000000000000001,0.0,-0.32718125,2.3896801,0.25398162,3.709518,0.08778381,6.447569
0.2,0.25,0.0,0.55,-1.0586125,1.2448494,-0.08052368,3.171335,-0.22948128,8.596437
0.2,0.25,0.05,0.5,-1.111552,1.0918716,-0.2685888,2.9812937,-0.33324867,6.7129583
0.2,0.25,0.1,0.45,-0.3571545,1.4930818,0.41375208,3.1690934,0.25969148,8.275587
0.2,0.25,0.15000000000000002,0.4,-0.44162416,1.766718,0.21666396,3.228957,0.055389762,10.189039
0.2,0.25,0.2,0.35000000000000003,-0.036234103,2.497211,0.55763817,3.853349,0.44763684,17.309175
0.2,0.25,0.25,0.30000000000000004,-0.5297278,1.9334488,0.087363034,3.325659,-0.07143098,8.877365
0.2,0.25,0.30000000000000004,0.25,-0.8641908,1.9848566,-0.24025412,3.330432,-0.31586945,9.36738
0.2,0.25,0.35000000000000003,0.2,-0.93770945,1.9175602,-0.3858494,3.5504696,-0.38374257,7.6784725
0.2,0.25,0.4,0.15000000000000002,-0.7426253,1.7999647,-0.16349055,3.198779,-0.24101877,5.8038564
0.2,0.25,0.45,0.1,-1.0153483,1.7780186,-0.44215742,3.203522,-0.393988,5.447571
0.2,0.25,0.5,0.05,-0.6281552,1.9748265,-0.13826221,3.2115908,-0.22176057,4.9948764
0.2,0.25,0.55,0.0,0.04967893,2.1177387,0.55879736,3.3662734,0.42978358,5.166834
0.2,0.30000000000000004,0.0,0.5,-0.6068367,1.0585396,0.22816026,2.9100468,0.056811094,5.7754717
0.2,0.30000000000000004,0.05,0.45,-0.5183316,1.3467586,0.14430271,2.9905806,-0.012637317,5.9368234
0.2,0.30000000000000004,0.1,0.4,-0.47908774,1.509554,0.16053458,3.0249152,0.0080349445,5.6014357
0.2,0.30000000000000004,0.15000000000000002,0.35000000000000003,-0.59132236,1.8732729,0.007106754,3.4523332,-0.11545861,8.123825
0.2,0.30000000000000004,0.2,0.30000000000000004,-0.46396002,2.033821,0.090251155,3.2695093,-0.056203723,8.25061
0.2,0.30000000000000004,0.25,0.25,-0.52459943,1.7308366,0.0031359512,2.964381,-0.13641876,6.2759037
0.2,0.30000000000000004,0.30000000000000004,0.2,-0.9598609,1.3478851,-0.42592704,2.6353788,-0.38129497,3.4498649
0.2,0.30000000000000004,0.35000000000000003,0.15000000000000002,-0.6574302,1.903945,-0.1574374,3.2395847,-0.23063695,5.618353
0.2,0.30000000000000004,0.4,0.1,-0.70983666,1.6480777,-0.2202259,2.868706,-0.25708067,4.2167096
0.2,0.30000000000000004,0.45,0.05,-0.36970812,2.0011663,0.10875167,3.1978152,-0.033604443,4.945678
0.2,0.30000000000000004,0.5,0.0,-0.22344886,2.028836,0.2707364,3.2606676,0.10743594,4.5988374
0.2,0.35000000000000003,0.0,0.45,-0.7755008,0.93223876,-0.072538465,2.4870658,-0.19908124,3.6484294
0.2,0.35000000000000003,0.05,0.4,-0.38359708,1.7300696,0.23634428,3.1826289,0.07643211,6.9168625
0.2,0.35000000000000003,0.1,0.35000000000000003,-0.6316182,1.7003176,-0.016662676,3.214232,-0.11989331,5.9662547
0.2,0.35000000000000003,0.15000000000000002,0.30000000000000004,-0.47423577,1.8176035,0.12566957,3.2275808,-0.014759302,5.7491746
0.2,0.35000000000000003,0.2,0.25,-0.74941045,2.0040267,-0.25472364,3.1650665,-0.2849579,5.973659
0.2,0.35000000000000003,0.25,0.2,-0.92745394,1.373211,-0.45527983,2.5754397,-0.3895924,2.9162579
0.2,0.35000000000000003,0.30000000000000004,0.15000000000000002,-1.0013168,1.3314397,-0.520555,2.5519125,-0.41432852,2.9097817
0.2,0.35000000000000003,0.35000000000000003,0.1,-0.81247705,1.4073496,-0.3327107,2.5716817,-0.32003623,3.120623
0.2,0.35000000000000003,0.4,0.05,-0.18947545,2.232325,0.3093243,3.220647,0.1444211,5.041571
0.2,0.35000000000000003,0.45,0.0,-0.105771355,2.09709,0.3016026,3.1234314,0.1366061,3.9969406
0.2,0.4,0.0,0.4,-0.77388567,0.7300385,-0.18243931,2.139771,-0.25610632,2.5078237
0.2,0.4,0.05,0.35000000000000003,-1.0476687,0.92076254,-0.44644722,2.2499275,-0.37150007,2.5685418
0.2,0.4,0.1,0.30000000000000004,-0.9814285,0.8039742,-0.37004796,2.2145605,-0.32177103,2.0752337
0.2,0.4,0.15000000000000002,0.25,-0.9565038,1.610427,-0.43623605,2.9844592,-0.35170633,4.270137
0.2,0.4,0.2,0.2,-0.8662182,1.343268,-0.4340705,2.5950804,-0.36513972,2.7914717
0.2,0.4,0.25,0.15000000000000002,-1.1285154,1.3180642,-0.67360437,2.4970634,-0.47172385,2.5754416
0.2,0.4,0.30000000000000004,0.1,-0.6455326,1.2966622,-0.19827513,2.4237034,-0.23887897,2.549312
0.2,0.4,0.35000000000000003,0.05,-0.27826974,1.9403577,0.15177137,2.8983238,0.0076509714,3.770432
0.2,0.4,0.4,0.0,-0.16646336,1.9600389,0.25277686,2.8107622,0.09297323,3.1434207
0.2,0.45,0.0,0.35000000000000003,-0.85653156,0.89203674,-0.30063623,2.1088862,-0.31433654,2.3774953
0.2,0.45,0.05,0.30000000000000004,-0.83328944,1.078809,-0.313547,2.318685,-0.2980017,2.490771
0.2,0.45,0.1,0.25,-0.689062,0.65355057,-0.17605561,1.8925003,-0.21592504,1.6001878
0.2,0.45,0.15000000000000002,0.2,-0.98964083,1.7049501,-0.53581804,2.8863041,-0.4065811,3.9212947
0.2,0.45,0.2,0.15000000000000002,-0.8525423,1.5445235,-0.44857293,2.6649663,-0.35684723,2.7781851
0.2,0.45,0.25,0.1,-0.42852446,1.3202019,0.0046635307,2.4040847,-0.09675431,2.444803
0.2,0.45,0.30000000000000004,0.05,-0.52751386,1.5265468,-0.17764904,2.3152273,-0.20906878,2.1647594
0.2,0.45,0.35000000000000003,0.0,-0.28053766,1.7601022,0.14122961,2.569246,0.0033735037,2.591892
0.2,0.5,0.0,0.30000000000000004,-0.8713791,1.1115719,-0.33273137,2.309938,-0.3130414,2.7739415
0.2,0.5,0.05,0.25,-0.873436,0.6413639,-0.40127745,1.8131292,-0.32575524,1.5128565
0.2,0.5,0.1,0.2,-0.6899914,0.8311365,-0.2519028,1.9159063,-0.2676401,1.5863106
0.2,0.5,0.15000000000000002,0.15000000000000002,-1.0225686,1.4590143,-0.6575891,2.4515872,-0.4451415,2.3978183
0.2,0.5,0.2,0.1,-1.0956783,1.4697435,-0.7518633,2.410142,-0.47805572,2.2850096
0.2,0.5,0.25,0.05,-0.77039474,1.4563859,-0.44148022,2.2024813,-0.34148175,1.9531176
0.2,0.5,0.30000000000000004,0.0,-0.31858706,1.3665973,0.063849375,2.182307,-0.050448775,1.8683705
0.2,0.55,0.0,0.25,-0.7396883,0.9287364,-0.21749493,2.1154854,-0.24220282,2.1908376
0.2,0.55,0.05,0.2,-0.52116317,0.4303425,-0.10673109,1.5224383,-0.15947247,1.1412401
0.2,0.55,0.1,0.15000000000000002,-0.5954391,1.0810927,-0.2297936,2.1343956,-0.25155693,1.9445896
0.2,0.55,0.15000000000000002,0.1,-0.9697415,1.0592759,-0.6375826,1.9309032,-0.42284733,1.5131745
0.2,0.55,0.2,0.05,-1.053838,0.80408794,-0.7221295,1.4781867,-0.44362926,0.9617039
0.2,0.55,0.25,0.0,-0.48449188,1.076133,-0.15989175,1.807839,-0.19062805,1.3298061
0.2,0.6000000000000001,0.0,0.2,-0.62875783,0.34285742,-0.16570699,1.3994372,-0.20279741,0.9917078
0.2,0.6000000000000001,0.05,0.15000000000000002,-0.47393098,0.35598314,-0.04808677,1.4207132,-0.119824946,0.9920113
0.2,0.6000000000000001,0.1,0.1,-1.1999023,1.4567016,-0.8513708,2.455032,-0.49812484,2.348825
0.2,0.6000000000000001,0.15000000000000002,0.05,-0.87982476,1.1685084,-0.6030187,1.8646802,-0.39768374,1.3694637
0.2,0.6000000000000001,0.2,0.0,-0.630552,1.2295709,-0.36512816,1.9542621,-0.28685558,1.4739659
0.2,0.65,0.0,0.15000000000000002,-0.08783001,0.16693091,0.30354428,1.0796096,0.13666546,0.6392386
0.2,0.65,0.05,0.1,-0.37246656,0.9713743,0.032520648,1.9157681,-0.0618459,1.5499663
0.2,0.65,0.1,0.05,-1.0268168,1.1263232,-0.68899107,1.8503671,-0.41815042,1.3661792
0.2,0.65,0.15000000000000002,0.0,-0.6751806,0.9527216,-0.41940215,1.6531998,-0.30084467,1.0808911
0.2,0.7000000000000001,0.0,0.1,-0.20075834,0.9021386,0.12780473,1.8175559,-0.0010470152,1.428179
0.2,0.7000000000000001,0.05,0.05,-0.37506226,1.1686406,-0.032417916,1.9040923,-0.09600961,1.4057932
0.2,0.7000000000000001,0.1,0.0,-0.56441295,0.97909266,-0.25936848,1.7498152,-0.21891469,1.1746473
0.2,0.75,0.0,0.05,-0.02339896,1.3268309,0.25852278,2.1626532,0.098857164,1.8496466
0.2,0.75,0.05,0.0,-0.15905185,0.99942744,0.1338633,1.7402751,0.01331079,1.1086371
0.2,0.8,0.0,0.0,0.03979495,2.1537156,0.3478708,2.9549222,0.16475761,2.9843538
0.25,0.0,0.0,0.75,1.6964731,1.9030814,5.630705,7.093932,209743.06,16897.56
0.25,0.0,0.05,0.7000000000000001,1.428246,1.6504726,5.2743254,6.7990503,99428.33,13103.279
0.25,0.0,0.1,0.65,1.482857,1.659819,5.043497,6.438999,27768.098,4257.053
0.25,0.0,0.15000000000000002,0.6000000000000001,0.95677465,2.3866155,4.1127143,6.1859627,1277.7461,2653.4475
0.25,0.0,0.2,0.55,0.6210713,3.0708976,3.472553,6.1830354,232.06252,1775.4706
0.25,0.0,0.25,0.5,0.42345166,2.70025,2.7882895,5.423544,58.350952,525.4675
