status,rows,first_date,last_date,final_value_krw,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,trades,profit_factor,buyhold_return_pct,invested_days_pct,outperformed_buyhold,code,name,market,yfinance_symbol,violations
PASS,974.0,2022-01-04,2025-12-30,504342.41,-49.57,-15.78,-55.6,-0.543,20.0,0.819,-75.27,28.95,True,054780,키이스트,KOSDAQ,054780.KQ,
PASS,974.0,2022-01-04,2025-12-30,1082957.97,8.3,2.02,-39.23,0.209,16.0,1.066,-41.67,34.8,True,081580,성우전자,KOSDAQ,081580.KQ,
PASS,974.0,2022-01-04,2025-12-30,1029367.89,2.94,0.73,-39.84,0.178,16.0,1.068,-49.51,34.6,True,074430,아미노로직스,KOSDAQ,074430.KQ,
PASS,974.0,2022-01-04,2025-12-30,1415260.02,41.53,9.1,-22.61,0.482,17.0,1.158,51.84,49.59,False,021820,세원정공,KOSPI,021820.KS,
PASS,974.0,2022-01-04,2025-12-30,949601.09,-5.04,-1.29,-48.67,0.101,23.0,1.027,63.53,51.03,False,006730,서부T&D,KOSDAQ,006730.KQ,
PASS,974.0,2022-01-04,2025-12-30,937931.32,-6.21,-1.59,-59.93,0.108,20.0,1.03,-36.03,39.01,True,310200,애니플러스,KOSDAQ,310200.KQ,
PASS,974.0,2022-01-04,2025-12-30,3118611.62,211.86,33.02,-34.91,0.92,10.0,1.253,37.14,51.85,True,101490,에스앤에스텍,KOSDAQ,101490.KQ,
PASS,496.0,2023-12-13,2025-12-30,840757.25,-15.92,-8.12,-52.58,0.13,6.0,1.046,-74.0,32.86,True,439580,블루엠텍,KOSDAQ,439580.KQ,
PASS,974.0,2022-01-04,2025-12-30,665258.88,-33.47,-9.72,-49.07,-0.079,16.0,0.972,-50.26,41.48,True,004870,티웨이홀딩스,KOSPI,004870.KS,
PASS,974.0,2022-01-04,2025-12-30,497175.5,-50.28,-16.08,-55.19,-0.682,27.0,0.817,-48.9,35.32,False,006360,GS건설,KOSPI,006360.KS,
PASS,974.0,2022-01-04,2025-12-30,513938.46,-48.61,-15.38,-53.7,-0.717,23.0,0.818,-28.94,44.35,False,040610,SG&G,KOSDAQ,040610.KQ,
PASS,974.0,2022-01-04,2025-12-30,823367.55,-17.66,-4.76,-38.11,-0.147,17.0,0.958,-13.29,43.74,False,005820,원림,KOSPI,005820.KS,
PASS,514.0,2023-11-17,2025-12-30,421054.91,-57.89,-33.51,-61.55,-1.039,13.0,0.732,-8.92,33.46,False,450080,에코프로머티,KOSPI,450080.KS,
PASS,516.0,2023-11-15,2025-12-30,1147899.62,14.79,6.71,-25.13,0.367,5.0,1.153,-68.94,27.33,True,452300,캡스톤파트너스,KOSDAQ,452300.KQ,
PASS,974.0,2022-01-04,2025-12-30,576757.62,-42.32,-12.89,-51.86,-0.339,20.0,0.9,-61.43,38.91,True,323410,카카오뱅크,KOSPI,323410.KS,
PASS,974.0,2022-01-04,2025-12-30,1833542.44,83.35,16.43,-69.44,0.552,25.0,1.187,208.35,38.81,False,094170,동운아나텍,KOSDAQ,094170.KQ,
PASS,188.0,2025-03-25,2025-12-30,878202.27,-12.18,-15.58,-33.3,-0.238,2.0,0.924,481.41,24.47,False,101970,우양에이치씨,KOSDAQ,101970.KQ,
PASS,974.0,2022-01-04,2025-12-30,709886.36,-29.01,-8.24,-67.81,-0.076,16.0,0.976,-39.45,36.45,True,336260,두산퓨얼셀,KOSPI,336260.KS,
PASS,974.0,2022-01-04,2025-12-30,2361934.53,136.19,24.06,-67.95,0.676,18.0,1.187,218.22,49.79,False,031980,피에스케이홀딩스,KOSDAQ,031980.KQ,
PASS,974.0,2022-01-04,2025-12-30,533508.87,-46.65,-14.58,-49.5,-0.44,16.0,0.861,-88.56,31.72,True,377220,프롬바이오,KOSDAQ,377220.KQ,
PASS,974.0,2022-01-04,2025-12-30,688691.84,-31.13,-8.93,-51.94,-0.319,16.0,0.911,-67.1,32.44,True,044380,주연테크,KOSPI,044380.KS,
PASS,974.0,2022-01-04,2025-12-30,1007560.16,0.76,0.19,-60.21,0.162,19.0,1.045,32.86,42.71,False,032350,롯데관광개발,KOSPI,032350.KS,
PASS,974.0,2022-01-04,2025-12-30,864941.07,-13.51,-3.57,-44.89,0.062,15.0,1.028,-39.57,27.93,True,171120,라이온켐텍,KOSDAQ,171120.KQ,
PASS,974.0,2022-01-04,2025-12-30,946497.81,-5.35,-1.37,-44.74,0.115,18.0,1.046,-48.07,31.42,True,087600,픽셀플러스,KOSDAQ,087600.KQ,
PASS,974.0,2022-01-04,2025-12-30,543708.59,-45.63,-14.17,-64.26,-0.204,14.0,0.928,-67.22,24.54,True,203690,아크솔루션스,KOSDAQ,203690.KQ,
PASS,974.0,2022-01-04,2025-12-30,831174.31,-16.88,-4.53,-43.17,0.016,14.0,1.006,-61.8,29.77,True,900310,컬러레이,KOSDAQ,900310.KQ,
PASS,974.0,2022-01-04,2025-12-30,596009.41,-40.4,-12.17,-61.59,-0.149,13.0,0.955,-82.38,35.63,True,256840,한국비엔씨,KOSDAQ,256840.KQ,
PASS,974.0,2022-01-04,2025-12-30,408098.01,-59.19,-20.13,-65.19,-0.793,27.0,0.791,-33.13,43.53,False,067570,엔브이에이치코리아,KOSDAQ,067570.KQ,
PASS,974.0,2022-01-04,2025-12-30,587316.38,-41.27,-12.5,-43.34,-0.421,20.0,0.882,-69.01,34.09,True,089980,상아프론테크,KOSDAQ,089980.KQ,
PASS,974.0,2022-01-04,2025-12-30,1431608.07,43.16,9.42,-75.9,0.423,13.0,1.125,-13.9,42.61,True,006110,삼아알미늄,KOSPI,006110.KS,
PASS,974.0,2022-01-04,2025-12-30,739078.99,-26.09,-7.3,-76.18,0.095,19.0,1.028,19.35,41.17,False,095500,미래나노텍,KOSDAQ,095500.KQ,
PASS,974.0,2022-01-04,2025-12-30,291200.45,-70.88,-26.62,-80.66,-0.615,17.0,0.802,-54.71,33.06,False,019170,신풍제약,KOSPI,019170.KS,
PASS,974.0,2022-01-04,2025-12-30,1009261.04,0.93,0.23,-70.22,0.29,13.0,1.092,41.45,46.82,False,006880,신송홀딩스,KOSPI,006880.KS,
PASS,584.0,2023-08-03,2025-12-30,682170.44,-31.78,-14.68,-37.35,-0.538,10.0,0.793,-74.49,30.31,True,462520,조선내화,KOSPI,462520.KS,
PASS,200.0,2025-03-07,2025-12-30,484944.39,-51.51,-58.81,-51.51,-1.501,2.0,0.021,-60.72,7.5,True,393970,대진첨단소재,KOSDAQ,393970.KQ,
PASS,974.0,2022-01-04,2025-12-30,541706.58,-45.83,-14.25,-64.19,-0.305,19.0,0.888,-45.45,27.1,False,308080,바이젠셀,KOSDAQ,308080.KQ,
PASS,974.0,2022-01-04,2025-12-30,730540.6,-26.95,-7.57,-31.62,-0.35,25.0,0.917,-8.27,49.28,False,044450,KSS해운,KOSPI,044450.KS,
PASS,974.0,2022-01-04,2025-12-30,662376.21,-33.76,-9.82,-54.9,0.06,18.0,1.02,-49.55,41.17,True,086960,MDS테크,KOSDAQ,086960.KQ,
PASS,974.0,2022-01-04,2025-12-30,580217.87,-41.98,-12.76,-57.47,-0.172,19.0,0.944,-70.99,37.17,True,356890,싸이버원,KOSDAQ,356890.KQ,
