total_return_pct,max_drawdown_pct,total_trades,winning_trades,win_rate_pct,sharpe_ratio,final_equity_krw,initial_cash_krw,transaction_cost_bps,total_cost_krw,train_end,trade_year,strategy,overlay_mode,alpha,max_notional,max_positions,stop_loss_pct,take_profit_pct,trailing_stop_pct,max_holding_steps,daily_avg_pct_252,target_05pct_day
48.59,-4.54,74,36,48.65,5.6127,1485855.52,1000000,30.0,46001.61,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.25,0.0,10,0.19281746031746033,False
50.27,-5.79,65,33,50.77,5.8333,1502741.19,1000000,30.0,40638.27,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.25,0.0,20,0.19948412698412699,False
53.53,-4.69,81,43,53.09,6.6737,1535263.33,1000000,30.0,50398.82,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.25,0.06,10,0.21242063492063493,False
54.96,-4.69,79,42,53.16,6.9145,1549560.16,1000000,30.0,49238.23,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.1,0.25,0.06,20,0.2180952380952381,False
42.7,-4.97,74,41,55.41,5.4001,1426960.74,1000000,30.0,45821.69,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.15,0.0,10,0.16944444444444445,False
49.24,-4.66,69,41,59.42,6.3764,1492441.51,1000000,30.0,43020.7,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.15,0.0,20,0.1953968253968254,False
53.4,-3.16,82,47,57.32,6.927,1534003.96,1000000,30.0,50970.59,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.15,0.06,10,0.2119047619047619,False
59.18,-3.16,78,46,58.97,7.89,1591796.27,1000000,30.0,48745.6,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.15,0.06,20,0.23484126984126985,False
49.02,-5.66,62,34,54.84,6.0359,1490200.29,1000000,30.0,38803.07,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.25,0.0,10,0.19452380952380954,False
48.75,-3.94,50,27,54.0,6.2112,1487454.0,1000000,30.0,31539.16,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.25,0.0,20,0.19345238095238096,False
53.5,-5.45,69,40,57.97,6.6182,1534953.12,1000000,30.0,43180.98,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.25,0.06,10,0.2123015873015873,False
57.57,-5.32,64,38,59.38,7.152,1575661.56,1000000,30.0,40292.7,2024,2025,fusion_rerank,rerank,10.0,100000,6,0.14,0.25,0.06,20,0.22845238095238096,False
102.06,-4.29,143,71,49.65,9.4938,2020644.17,1000000,30.0,87936.64,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.15,0.0,10,0.405,False
97.93,-4.29,133,66,49.62,9.3206,1979313.54,1000000,30.0,81798.32,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.15,0.0,20,0.38861111111111113,False
85.67,-8.0,154,71,46.1,7.5477,1856736.13,1000000,30.0,92929.23,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.15,0.06,10,0.33996031746031746,False
82.04,-8.0,147,67,45.58,7.2441,1820352.43,1000000,30.0,88590.67,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.15,0.06,20,0.3255555555555556,False
87.35,-3.96,110,54,49.09,9.2221,1873468.7,1000000,30.0,68238.02,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.25,0.0,10,0.3466269841269841,False
81.6,-4.36,101,48,47.52,8.4133,1816029.43,1000000,30.0,62652.8,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.25,0.0,20,0.32380952380952377,False
84.43,-7.84,131,62,47.33,8.1453,1844299.83,1000000,30.0,79555.32,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.25,0.06,10,0.3350396825396826,False
88.18,-7.84,128,62,48.44,8.5898,1881766.37,1000000,30.0,77862.64,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.06,0.25,0.06,20,0.34992063492063497,False
75.81,-4.82,116,63,54.31,9.0695,1758111.69,1000000,30.0,71009.31,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.15,0.0,10,0.30083333333333334,False
75.66,-4.82,110,59,53.64,9.1785,1756645.02,1000000,30.0,67409.62,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.15,0.0,20,0.30023809523809525,False
70.3,-4.63,128,65,50.78,8.5017,1702974.15,1000000,30.0,77936.54,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.15,0.06,10,0.278968253968254,False
73.41,-4.63,124,63,50.81,9.104,1734103.35,1000000,30.0,75638.55,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.15,0.06,20,0.2913095238095238,False
65.73,-5.9,96,48,50.0,6.9455,1657259.18,1000000,30.0,59060.82,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.25,0.0,10,0.26083333333333336,False
57.46,-4.3,82,40,48.78,6.29,1574634.58,1000000,30.0,50373.49,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.25,0.0,20,0.22801587301587303,False
75.94,-7.07,110,59,53.64,8.0032,1759413.15,1000000,30.0,67073.5,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.25,0.06,10,0.30134920634920637,False
77.37,-7.07,108,58,53.7,8.2318,1773709.99,1000000,30.0,65912.91,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.1,0.25,0.06,20,0.30702380952380953,False
62.8,-6.47,101,58,57.43,6.9672,1628027.56,1000000,30.0,61695.36,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.15,0.0,10,0.24920634920634918,False
70.03,-4.28,94,56,59.57,8.148,1700301.63,1000000,30.0,57715.75,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.15,0.0,20,0.2778968253968254,False
76.42,-5.43,113,63,55.75,8.401,1764230.48,1000000,30.0,69271.3,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.15,0.06,10,0.3032539682539683,False
80.94,-5.43,107,62,57.94,9.251,1809351.86,1000000,30.0,65807.24,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.15,0.06,20,0.3211904761904762,False
52.76,-6.69,83,42,50.6,5.7273,1527584.08,1000000,30.0,50957.47,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.25,0.0,10,0.20936507936507937,False
52.53,-7.37,68,34,50.0,5.7981,1525317.47,1000000,30.0,41901.12,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.25,0.0,20,0.20845238095238094,False
61.8,-7.18,96,52,54.17,6.8988,1617962.79,1000000,30.0,58658.42,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.25,0.06,10,0.24523809523809523,False
66.74,-7.18,91,51,56.04,7.4534,1667415.45,1000000,30.0,55809.2,2024,2025,fusion_rerank,rerank,10.0,100000,8,0.14,0.25,0.06,20,0.2648412698412698,False
114.18,-4.58,114,58,50.88,9.5777,2141794.14,1000000,30.0,100119.13,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.15,0.0,10,0.4530952380952381,False
113.5,-4.58,109,55,50.46,9.5944,2134960.96,1000000,30.0,95608.36,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.15,0.0,20,0.4503968253968254,False
96.67,-4.58,119,57,47.9,8.3921,1966716.42,1000000,30.0,102557.69,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.15,0.06,10,0.3836111111111111,False
96.64,-4.58,114,54,47.37,8.4358,1966364.73,1000000,30.0,98057.9,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.15,0.06,20,0.3834920634920635,False
108.07,-4.59,93,44,47.31,8.4477,2080687.76,1000000,30.0,82386.64,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.25,0.0,10,0.4288492063492063,False
116.09,-4.44,83,42,50.6,8.9583,2160927.74,1000000,30.0,73585.21,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.25,0.0,20,0.4606746031746032,False
86.38,-7.19,107,48,44.86,6.9209,1863754.48,1000000,30.0,90295.8,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.25,0.06,10,0.34277777777777774,False
90.88,-7.19,104,48,46.15,7.4133,1908783.6,1000000,30.0,88056.74,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.06,0.25,0.06,20,0.36063492063492064,False
69.86,-4.67,86,45,52.33,6.5413,1698638.47,1000000,30.0,74228.13,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.15,0.0,10,0.2772222222222222,False
69.09,-4.38,82,42,51.22,6.5859,1690881.0,1000000,30.0,70633.49,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.15,0.0,20,0.27416666666666667,False
62.61,-4.31,96,47,48.96,6.842,1626096.32,1000000,30.0,81256.05,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.15,0.06,10,0.24845238095238095,False
56.99,-4.66,92,44,47.83,6.3756,1569878.87,1000000,30.0,77449.19,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.15,0.06,20,0.22615079365079366,False
72.57,-7.6,73,36,49.32,5.8714,1725722.58,1000000,30.0,63652.59,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.25,0.0,10,0.28797619047619044,False
75.64,-7.41,65,33,50.77,6.3097,1756434.56,1000000,30.0,56677.15,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.25,0.0,20,0.3001587301587302,False
64.65,-7.92,84,42,50.0,5.7644,1646532.85,1000000,30.0,71852.37,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.25,0.06,10,0.2565476190476191,False
63.39,-7.98,82,41,50.0,5.774,1633867.58,1000000,30.0,69984.91,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.1,0.25,0.06,20,0.2515476190476191,False
64.12,-8.04,73,41,56.16,5.5336,1641214.48,1000000,30.0,63253.98,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.15,0.0,10,0.2544444444444445,False
71.36,-7.78,69,40,57.97,6.3806,1713550.01,1000000,30.0,60036.69,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.15,0.0,20,0.2831746031746032,False
73.73,-4.32,83,47,56.63,6.9674,1737295.12,1000000,30.0,72247.61,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.15,0.06,10,0.2925793650793651,False
82.8,-3.32,79,47,59.49,8.0755,1827997.05,1000000,30.0,69035.24,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.15,0.06,20,0.32857142857142857,False
71.75,-7.55,61,34,55.74,6.2473,1717466.21,1000000,30.0,53880.44,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.25,0.0,10,0.2847222222222222,False
72.09,-5.1,50,27,54.0,6.555,1720897.18,1000000,30.0,43996.8,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.25,0.0,20,0.2860714285714286,False
61.04,-7.48,73,40,54.79,5.7625,1610406.61,1000000,30.0,63685.15,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.25,0.06,10,0.24222222222222223,False
63.24,-7.34,68,38,55.88,6.1371,1632430.78,1000000,30.0,59265.19,2024,2025,fusion_rerank,rerank,10.0,150000,6,0.14,0.25,0.06,20,0.250952380952381,False
138.99,-4.37,147,73,49.66,9.4465,2389915.94,1000000,30.0,118338.9,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.15,0.0,10,0.5515476190476191,True
135.78,-4.36,143,69,48.25,9.3068,2357756.08,1000000,30.0,114924.68,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.15,0.0,20,0.5388095238095238,True
116.08,-6.27,156,70,44.87,8.3815,2160806.93,1000000,30.0,120084.11,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.15,0.06,10,0.4606349206349206,False
112.52,-6.27,149,66,44.3,8.2345,2125232.84,1000000,30.0,114288.19,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.15,0.06,20,0.44650793650793646,False
107.67,-5.8,115,53,46.09,8.3317,2076720.36,1000000,30.0,92646.34,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.25,0.0,10,0.4272619047619048,False
105.61,-5.69,104,49,47.12,8.4719,2056057.89,1000000,30.0,83423.0,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.25,0.0,20,0.41908730158730156,False
108.49,-7.17,134,59,44.03,8.0334,2084889.95,1000000,30.0,102637.76,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.25,0.06,10,0.430515873015873,False
110.12,-7.17,132,58,43.94,8.2509,2101195.36,1000000,30.0,101036.09,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.06,0.25,0.06,20,0.436984126984127,False
89.81,-3.55,115,59,51.3,8.0343,1898080.88,1000000,30.0,89754.83,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.15,0.0,10,0.3563888888888889,False
94.24,-3.5,110,58,52.73,8.5627,1942416.6,1000000,30.0,86038.64,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.15,0.0,20,0.37396825396825395,False
95.4,-3.56,128,64,50.0,9.2551,1954049.68,1000000,30.0,98759.65,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.15,0.06,10,0.3785714285714286,False
98.72,-3.56,124,62,50.0,9.7979,1987240.13,1000000,30.0,95467.77,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.15,0.06,20,0.39174603174603173,False
81.8,-7.35,98,49,50.0,6.453,1818021.75,1000000,30.0,77282.67,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.25,0.0,10,0.3246031746031746,False
80.94,-7.22,88,43,48.86,6.538,1809423.57,1000000,30.0,69520.62,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.25,0.0,20,0.3211904761904762,False
93.36,-7.0,111,56,50.45,8.1419,1933552.69,1000000,30.0,86099.51,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.25,0.06,10,0.37047619047619046,False
98.17,-7.0,108,56,51.85,8.6574,1981708.92,1000000,30.0,84238.26,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.1,0.25,0.06,20,0.38956349206349206,False
85.79,-9.55,102,58,56.86,6.6597,1857928.05,1000000,30.0,78944.51,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.15,0.0,10,0.340436507936508,False
97.45,-7.27,95,58,61.05,7.8305,1974452.78,1000000,30.0,74552.29,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.15,0.0,20,0.3867063492063492,False
94.87,-4.19,111,60,54.05,8.3339,1948749.95,1000000,30.0,86308.3,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.15,0.06,10,0.376468253968254,False
102.55,-4.05,106,59,55.66,9.1422,2025543.32,1000000,30.0,82732.43,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.15,0.06,20,0.40694444444444444,False
74.18,-9.91,87,45,51.72,5.9466,1741784.77,1000000,30.0,68150.78,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.25,0.0,10,0.2943650793650794,False
68.87,-9.88,74,37,50.0,5.8596,1688694.83,1000000,30.0,57416.78,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.25,0.0,20,0.2732936507936508,False
77.99,-6.81,97,48,49.48,6.7731,1779882.91,1000000,30.0,75614.12,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.25,0.06,10,0.309484126984127,False
81.9,-6.81,93,48,51.61,7.1292,1819043.63,1000000,30.0,72621.27,2024,2025,fusion_rerank,rerank,10.0,150000,8,0.14,0.25,0.06,20,0.325,False
69.54,-11.1,100,50,50.0,6.591,1695377.01,1000000,30.0,62234.71,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.15,0.0,10,0.275952380952381,False
60.4,-11.1,93,44,47.31,5.6675,1604043.15,1000000,30.0,57762.8,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.15,0.0,20,0.23968253968253966,False
66.96,-16.72,110,54,49.09,5.8397,1669607.4,1000000,30.0,68114.45,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.15,0.06,10,0.2657142857142857,False
63.7,-16.72,108,51,47.22,5.6492,1636956.27,1000000,30.0,66828.15,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.15,0.06,20,0.25277777777777777,False
68.36,-9.71,85,39,45.88,6.3252,1683614.44,1000000,30.0,53258.44,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.25,0.0,10,0.27126984126984127,False
55.79,-9.71,78,34,43.59,5.1654,1557857.38,1000000,30.0,48681.79,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.25,0.0,20,0.22138888888888889,False
66.49,-16.88,97,44,45.36,5.0456,1664872.75,1000000,30.0,60321.7,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.25,0.06,10,0.26384920634920633,False
66.49,-16.88,97,44,45.36,5.0456,1664872.75,1000000,30.0,60321.7,2024,2025,ml_rerank,rerank,10.0,100000,6,0.06,0.25,0.06,20,0.26384920634920633,False
56.04,-13.64,91,45,49.45,5.2791,1560430.09,1000000,30.0,56412.51,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.15,0.0,10,0.22238095238095237,False
58.98,-13.64,84,43,51.19,5.6255,1589824.21,1000000,30.0,52288.32,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.15,0.0,20,0.23404761904761903,False
59.02,-15.3,97,48,49.48,6.0396,1590248.14,1000000,30.0,60108.48,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.15,0.06,10,0.23420634920634922,False
59.02,-15.3,97,48,49.48,6.0396,1590248.14,1000000,30.0,60108.48,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.15,0.06,20,0.23420634920634922,False
43.72,-15.11,73,31,42.47,4.2807,1437212.4,1000000,30.0,45240.12,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.25,0.0,10,0.17349206349206348,False
43.87,-15.11,61,24,39.34,4.4118,1438679.3,1000000,30.0,38006.16,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.25,0.0,20,0.17408730158730157,False
63.09,-14.49,84,40,47.62,5.4595,1630860.15,1000000,30.0,52498.95,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.25,0.06,10,0.2503571428571429,False
63.09,-14.49,84,40,47.62,5.4595,1630860.15,1000000,30.0,52498.95,2024,2025,ml_rerank,rerank,10.0,100000,6,0.1,0.25,0.06,20,0.2503571428571429,False
53.31,-13.65,77,40,51.95,4.8584,1533054.56,1000000,30.0,47876.14,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.15,0.0,10,0.21154761904761907,False
60.14,-13.49,71,40,56.34,5.6215,1601425.28,1000000,30.0,44494.45,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.15,0.0,20,0.23865079365079364,False
61.21,-14.69,89,48,53.93,5.4107,1612093.38,1000000,30.0,55386.41,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.15,0.06,10,0.2428968253968254,False
61.21,-14.69,89,48,53.93,5.4107,1612093.38,1000000,30.0,55386.41,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.15,0.06,20,0.2428968253968254,False
34.36,-14.44,63,29,46.03,3.6612,1343573.99,1000000,30.0,38971.78,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.25,0.0,10,0.13634920634920636,False
42.52,-11.38,53,24,45.28,4.6006,1425182.52,1000000,30.0,33151.1,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.25,0.0,20,0.16873015873015873,False
60.0,-16.52,78,42,53.85,5.0538,1599975.68,1000000,30.0,48804.78,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.25,0.06,10,0.23809523809523808,False
60.0,-16.52,78,42,53.85,5.0538,1599975.68,1000000,30.0,48804.78,2024,2025,ml_rerank,rerank,10.0,100000,6,0.14,0.25,0.06,20,0.23809523809523808,False
73.24,-11.13,129,63,48.84,7.0332,1732383.84,1000000,30.0,77217.55,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.15,0.0,10,0.29063492063492063,False
72.82,-11.13,124,60,48.39,6.3749,1728207.01,1000000,30.0,74207.58,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.15,0.0,20,0.28896825396825393,False
78.72,-15.11,143,71,49.65,6.5781,1787195.45,1000000,30.0,86076.09,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.15,0.06,10,0.31238095238095237,False
77.9,-15.11,142,69,48.59,6.5274,1779035.36,1000000,30.0,85449.09,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.15,0.06,20,0.30912698412698414,False
78.14,-8.47,111,48,43.24,6.8005,1781401.94,1000000,30.0,67340.51,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.25,0.0,10,0.31007936507936507,False
77.35,-8.47,101,44,43.56,6.5027,1773534.98,1000000,30.0,61391.33,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.25,0.0,20,0.3069444444444444,False
87.96,-16.22,126,60,47.62,6.1332,1879567.34,1000000,30.0,74661.89,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.25,0.06,10,0.349047619047619,False
87.96,-16.22,126,60,47.62,6.1332,1879567.34,1000000,30.0,74661.89,2024,2025,ml_rerank,rerank,10.0,100000,8,0.06,0.25,0.06,20,0.349047619047619,False
58.89,-12.57,116,57,49.14,5.604,1588861.92,1000000,30.0,68143.94,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.15,0.0,10,0.2336904761904762,False
57.5,-12.57,105,52,49.52,5.379,1574953.94,1000000,30.0,61959.25,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.15,0.0,20,0.22817460317460317,False
68.17,-12.91,128,67,52.34,6.5727,1681705.5,1000000,30.0,76474.65,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.15,0.06,10,0.27051587301587304,False
67.35,-12.91,127,65,51.18,6.5129,1673545.42,1000000,30.0,75847.66,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.15,0.06,20,0.26726190476190476,False
65.44,-9.96,96,42,43.75,5.8515,1654438.4,1000000,30.0,57568.46,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.25,0.0,10,0.2596825396825397,False
58.32,-9.96,81,33,40.74,5.4048,1583242.12,1000000,30.0,48895.46,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.25,0.0,20,0.23142857142857143,False
78.3,-14.41,112,54,48.21,6.4499,1782957.83,1000000,30.0,66578.09,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.25,0.06,10,0.3107142857142857,False
78.3,-14.41,112,54,48.21,6.4499,1782957.83,1000000,30.0,66578.09,2024,2025,ml_rerank,rerank,10.0,100000,8,0.1,0.25,0.06,20,0.3107142857142857,False
63.28,-10.49,101,54,53.47,5.43,1632757.42,1000000,30.0,60341.84,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.15,0.0,10,0.2511111111111111,False
67.16,-10.49,90,50,55.56,5.8156,1671569.69,1000000,30.0,54383.0,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.15,0.0,20,0.26650793650793647,False
72.31,-13.02,117,61,52.14,5.8211,1723091.9,1000000,30.0,70275.34,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.15,0.06,10,0.28694444444444445,False
72.31,-13.02,117,61,52.14,5.8211,1723091.9,1000000,30.0,70275.34,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.15,0.06,20,0.28694444444444445,False
59.29,-8.22,83,40,48.19,5.4485,1592944.66,1000000,30.0,49742.67,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.25,0.0,10,0.23527777777777778,False
59.54,-6.04,70,33,47.14,6.0553,1595379.39,1000000,30.0,42519.8,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.25,0.0,20,0.23626984126984127,False
83.0,-16.21,102,55,53.92,5.9335,1829984.32,1000000,30.0,60007.59,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.25,0.06,10,0.32936507936507936,False
83.0,-16.21,102,55,53.92,5.9335,1829984.32,1000000,30.0,60007.59,2024,2025,ml_rerank,rerank,10.0,100000,8,0.14,0.25,0.06,20,0.32936507936507936,False
98.97,-14.59,99,49,49.49,6.7374,1989734.84,1000000,30.0,80929.13,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.15,0.0,10,0.3927380952380952,False
86.28,-14.59,92,43,46.74,5.8709,1862813.21,1000000,30.0,74356.16,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.15,0.0,20,0.3423809523809524,False
103.17,-16.15,108,54,50.0,6.7993,2031724.11,1000000,30.0,88385.06,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.15,0.06,10,0.40940476190476194,False
98.34,-16.15,106,51,48.11,6.6071,1983402.07,1000000,30.0,86457.45,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.15,0.06,20,0.3902380952380953,False
88.91,-9.3,85,38,44.71,6.4354,1889108.65,1000000,30.0,71591.66,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.25,0.0,10,0.3528174603174603,False
83.9,-9.3,79,34,43.04,5.6418,1839046.16,1000000,30.0,65983.56,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.25,0.0,20,0.332936507936508,False
91.11,-16.24,95,43,45.26,5.7086,1911073.82,1000000,30.0,75474.03,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.25,0.06,10,0.36154761904761906,False
91.11,-16.24,95,43,45.26,5.7086,1911073.82,1000000,30.0,75474.03,2024,2025,ml_rerank,rerank,10.0,150000,6,0.06,0.25,0.06,20,0.36154761904761906,False
73.38,-12.81,89,44,49.44,5.2968,1733817.35,1000000,30.0,70617.79,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.15,0.0,10,0.29119047619047617,False
78.31,-12.81,82,42,51.22,5.6836,1783124.54,1000000,30.0,66483.01,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.15,0.0,20,0.3107539682539683,False
70.85,-19.43,93,44,47.31,5.5174,1708483.25,1000000,30.0,72866.64,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.15,0.06,10,0.28115079365079365,False
70.85,-19.43,93,44,47.31,5.5174,1708483.25,1000000,30.0,72866.64,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.15,0.06,20,0.28115079365079365,False
51.12,-16.68,72,31,43.06,4.2172,1511155.32,1000000,30.0,56596.85,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.25,0.0,10,0.20285714285714285,False
62.09,-14.75,61,24,39.34,4.6395,1620930.18,1000000,30.0,49574.75,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.25,0.0,20,0.2463888888888889,False
80.63,-12.85,82,37,45.12,6.1036,1806296.89,1000000,30.0,66305.95,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.25,0.06,10,0.31996031746031744,False
80.63,-12.85,82,37,45.12,6.1036,1806296.89,1000000,30.0,66305.95,2024,2025,ml_rerank,rerank,10.0,150000,6,0.1,0.25,0.06,20,0.31996031746031744,False
68.06,-13.0,74,38,51.35,5.1422,1680550.43,1000000,30.0,59211.43,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.15,0.0,10,0.2700793650793651,False
