model,min_pred,top_n,score_mode,code,entry_date,exit_date,pnl_pct,pnl_krw,exit_reason,holding_steps
xgb,0.0,4,ml,368600,2026-03-05,2026-03-19,35.2425981873112,35242.5981873112,take_profit,2
xgb,0.0,4,ml,071950,2026-03-19,2026-04-02,-23.781654501216547,-23781.654501216544,stop_loss,2
xgb,0.0,4,ml,000300,2024-02-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.0,4,ml,041590,2024-03-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.0,4,ml,080720,2024-10-15,2026-06-17,-0.3,-300.0,end,0
xgb,0.0,4,ml,288330,2026-04-02,2026-06-17,-0.3,-300.0,end,0
xgb,0.01,4,ml,175140,2023-01-09,2023-01-16,19.782174688057026,19782.174688057028,take_profit,1
xgb,0.01,4,ml,032790,2023-01-02,2023-02-01,37.9378779481533,37937.8779481533,take_profit,4
xgb,0.01,4,ml,279600,2023-01-02,2023-02-01,24.985617021276603,24985.6170212766,take_profit,4
xgb,0.01,4,ml,032680,2023-01-25,2023-02-08,20.14525633470832,20145.25633470832,take_profit,2
xgb,0.01,4,ml,175140,2023-01-16,2023-02-15,20.852967359050453,20852.967359050454,take_profit,4
xgb,0.01,4,ml,042040,2023-02-08,2023-02-15,-16.380645161290317,-16380.645161290318,stop_loss,1
xgb,0.01,4,ml,328380,2023-02-15,2023-02-22,-18.402710027100273,-18402.71002710027,stop_loss,1
xgb,0.01,4,ml,388790,2023-02-15,2023-03-02,-16.857950530035335,-16857.950530035334,stop_loss,2
xgb,0.01,4,ml,091970,2023-03-02,2023-03-09,-22.576066945606694,-22576.066945606697,stop_loss,1
xgb,0.01,4,ml,117580,2023-02-01,2023-03-16,-17.170834091277328,-17170.834091277327,stop_loss,6
xgb,0.01,4,ml,006380,2023-03-23,2023-03-30,-17.648442534908696,-17648.442534908696,stop_loss,1
xgb,0.01,4,ml,006380,2023-03-30,2023-04-13,-15.987516254876462,-15987.516254876464,stop_loss,2
xgb,0.01,4,ml,006380,2023-04-13,2023-04-20,31.087037037037053,31087.03703703705,take_profit,1
xgb,0.01,4,ml,069920,2023-02-22,2023-05-08,37.103457106274,37103.457106274,take_profit,10
xgb,0.01,4,ml,203690,2023-03-16,2023-05-15,-14.235340909090914,-14235.340909090912,stop_loss,8
xgb,0.01,4,ml,079950,2023-04-20,2023-05-15,-13.589530892448515,-13589.530892448514,stop_loss,3
xgb,0.01,4,ml,091970,2023-03-09,2023-05-22,1.6338362068965506,1633.8362068965507,time_exit,10
xgb,0.01,4,ml,006380,2023-05-30,2023-07-12,-13.721153846153843,-13721.153846153844,stop_loss,6
xgb,0.01,4,ml,204840,2023-05-08,2023-07-19,-5.440407673860915,-5440.407673860915,time_exit,10
xgb,0.01,4,ml,376290,2023-05-15,2023-07-26,-10.61379332269638,-10613.79332269638,time_exit,10
xgb,0.01,4,ml,187220,2023-07-12,2023-07-26,-14.147225710547776,-14147.225710547777,stop_loss,2
xgb,0.01,4,ml,340360,2023-05-22,2023-08-02,-1.0129916567342006,-1012.9916567342007,time_exit,10
xgb,0.01,4,ml,005110,2023-07-19,2023-08-17,-29.059615384615377,-29059.615384615376,stop_loss,4
xgb,0.01,4,ml,005110,2023-08-17,2023-08-24,24.28817567567568,24288.17567567568,take_profit,1
xgb,0.01,4,ml,046070,2023-08-24,2023-09-21,-25.511494252873558,-25511.494252873556,stop_loss,4
xgb,0.01,4,ml,079950,2023-08-09,2023-10-04,-16.512508686587914,-16512.508686587913,stop_loss,7
xgb,0.01,4,ml,002880,2023-09-21,2023-10-04,-17.218787878787886,-17218.787878787887,stop_loss,1
xgb,0.01,4,ml,187420,2023-07-26,2023-10-12,-1.989830508474566,-1989.8305084745662,time_exit,10
xgb,0.01,4,ml,033560,2023-08-02,2023-10-19,-5.180419580419577,-5180.419580419577,time_exit,10
xgb,0.01,4,ml,090370,2023-10-19,2023-12-07,21.309852216748766,21309.852216748768,take_profit,7
xgb,0.01,4,ml,046070,2023-10-26,2023-12-07,-16.26404833836858,-16264.048338368579,stop_loss,6
xgb,0.01,4,ml,196700,2023-10-04,2023-12-14,0.9592531576057082,959.2531576057081,time_exit,10
xgb,0.01,4,ml,080530,2023-10-12,2023-12-21,14.26014851485149,14260.148514851491,time_exit,10
xgb,0.01,4,ml,046070,2023-12-14,2023-12-21,32.805019305019314,32805.01930501932,take_profit,1
xgb,0.01,4,ml,082660,2023-12-21,2024-01-30,-18.226354679802956,-18226.354679802957,stop_loss,5
xgb,0.01,4,ml,000300,2024-01-02,2024-01-30,28.52891870807986,28528.91870807986,take_profit,4
xgb,0.01,4,ml,000300,2024-02-06,2024-02-15,31.211401069741783,31211.401069741783,take_profit,1
xgb,0.01,4,ml,276730,2023-12-07,2024-02-22,5.880589430894294,5880.589430894295,time_exit,10
xgb,0.01,4,ml,033560,2023-12-21,2024-03-08,-0.13971061093248135,-139.71061093248136,time_exit,10
xgb,0.01,4,ml,046070,2024-02-15,2024-03-08,-18.20278637770898,-18202.78637770898,stop_loss,3
xgb,0.01,4,ml,058110,2024-01-30,2024-03-22,19.73936877076412,19739.368770764122,take_profit,7
xgb,0.01,4,ml,377220,2024-03-08,2024-04-05,-13.748741007194232,-13748.741007194229,stop_loss,4
xgb,0.01,4,ml,071850,2024-04-05,2024-04-29,21.58536585365854,21585.365853658543,take_profit,3
xgb,0.01,4,ml,241820,2024-03-15,2024-05-16,-14.306193353474328,-14306.19335347433,stop_loss,8
xgb,0.01,4,ml,288330,2024-05-16,2024-06-14,26.644543741537124,26644.543741537127,take_profit,4
xgb,0.01,4,ml,071850,2024-06-14,2024-07-05,-22.317943409247746,-22317.943409247746,stop_loss,3
xgb,0.01,4,ml,035290,2024-04-29,2024-07-12,-4.656638655462186,-4656.638655462186,time_exit,10
xgb,0.01,4,ml,069920,2024-07-12,2024-08-26,-13.239787234042552,-13239.787234042553,stop_loss,6
xgb,0.01,4,ml,119650,2024-08-26,2024-09-09,74.47500000000001,74475.00000000001,take_profit,2
xgb,0.01,4,ml,356890,2024-07-05,2024-09-19,-4.930029627449796,-4930.029627449796,time_exit,10
xgb,0.01,4,ml,080720,2024-09-19,2024-10-07,20.699803149606304,20699.803149606305,take_profit,2
xgb,0.01,4,ml,119650,2024-10-07,2024-10-15,-24.13073170731707,-24130.73170731707,stop_loss,1
xgb,0.01,4,ml,352090,2024-09-09,2024-10-29,-13.584392911949559,-13584.392911949559,stop_loss,6
xgb,0.01,4,ml,352090,2024-10-29,2025-01-10,1.2079067215136896,1207.9067215136893,time_exit,10
xgb,0.01,4,ml,106080,2025-01-10,2025-02-06,-17.647800000000004,-17647.800000000003,stop_loss,3
xgb,0.01,4,ml,229000,2025-02-06,2025-03-21,-19.514909090909104,-19514.909090909103,stop_loss,6
xgb,0.01,4,ml,101680,2025-03-21,2025-05-21,-16.266192170818496,-16266.192170818496,stop_loss,8
xgb,0.01,4,ml,032280,2025-05-21,2025-08-01,-8.232151324716309,-8232.15132471631,time_exit,10
xgb,0.01,4,ml,435570,2025-08-01,2025-09-01,-15.001075441313894,-15001.075441313893,stop_loss,4
xgb,0.01,4,ml,307870,2025-09-01,2025-11-18,7.535703592814359,7535.70359281436,time_exit,10
xgb,0.01,4,ml,071950,2025-11-18,2025-11-25,-32.52816635160681,-32528.166351606807,stop_loss,1
xgb,0.01,4,ml,106080,2025-11-25,2026-01-16,-31.18865030674846,-31188.65030674846,stop_loss,7
xgb,0.01,4,ml,309930,2026-01-16,2026-02-25,-15.334126984126994,-15334.126984126997,stop_loss,5
xgb,0.01,4,ml,368600,2026-02-25,2026-03-05,-26.419843924191767,-26419.843924191766,stop_loss,1
xgb,0.01,4,ml,368600,2026-03-05,2026-03-19,35.2425981873112,35242.5981873112,take_profit,2
xgb,0.01,4,ml,071950,2026-03-19,2026-04-02,-23.781654501216547,-23781.654501216544,stop_loss,2
xgb,0.01,4,ml,000300,2024-02-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.01,4,ml,041590,2024-03-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.01,4,ml,080720,2024-10-15,2026-06-17,-0.3,-300.0,end,0
xgb,0.01,4,ml,288330,2026-04-02,2026-06-17,-0.3,-300.0,end,0
xgb,0.02,4,ml,175140,2023-01-09,2023-01-16,19.782174688057026,19782.174688057028,take_profit,1
xgb,0.02,4,ml,032790,2023-01-02,2023-02-01,37.9378779481533,37937.8779481533,take_profit,4
xgb,0.02,4,ml,279600,2023-01-02,2023-02-01,24.985617021276603,24985.6170212766,take_profit,4
xgb,0.02,4,ml,032680,2023-01-25,2023-02-08,20.14525633470832,20145.25633470832,take_profit,2
xgb,0.02,4,ml,175140,2023-01-16,2023-02-15,20.852967359050453,20852.967359050454,take_profit,4
xgb,0.02,4,ml,042040,2023-02-08,2023-02-15,-16.380645161290317,-16380.645161290318,stop_loss,1
xgb,0.02,4,ml,328380,2023-02-15,2023-02-22,-18.402710027100273,-18402.71002710027,stop_loss,1
xgb,0.02,4,ml,388790,2023-02-15,2023-03-02,-16.857950530035335,-16857.950530035334,stop_loss,2
xgb,0.02,4,ml,091970,2023-03-02,2023-03-09,-22.576066945606694,-22576.066945606697,stop_loss,1
xgb,0.02,4,ml,117580,2023-02-01,2023-03-16,-17.170834091277328,-17170.834091277327,stop_loss,6
xgb,0.02,4,ml,006380,2023-03-23,2023-03-30,-17.648442534908696,-17648.442534908696,stop_loss,1
xgb,0.02,4,ml,006380,2023-03-30,2023-04-13,-15.987516254876462,-15987.516254876464,stop_loss,2
xgb,0.02,4,ml,006380,2023-04-13,2023-04-20,31.087037037037053,31087.03703703705,take_profit,1
xgb,0.02,4,ml,069920,2023-02-22,2023-05-08,37.103457106274,37103.457106274,take_profit,10
xgb,0.02,4,ml,203690,2023-03-16,2023-05-15,-14.235340909090914,-14235.340909090912,stop_loss,8
xgb,0.02,4,ml,079950,2023-04-20,2023-05-15,-13.589530892448515,-13589.530892448514,stop_loss,3
xgb,0.02,4,ml,091970,2023-03-09,2023-05-22,1.6338362068965506,1633.8362068965507,time_exit,10
xgb,0.02,4,ml,006380,2023-05-30,2023-07-12,-13.721153846153843,-13721.153846153844,stop_loss,6
xgb,0.02,4,ml,204840,2023-05-08,2023-07-19,-5.440407673860915,-5440.407673860915,time_exit,10
xgb,0.02,4,ml,376290,2023-05-15,2023-07-26,-10.61379332269638,-10613.79332269638,time_exit,10
xgb,0.02,4,ml,187220,2023-07-12,2023-07-26,-14.147225710547776,-14147.225710547777,stop_loss,2
xgb,0.02,4,ml,340360,2023-05-22,2023-08-02,-1.0129916567342006,-1012.9916567342007,time_exit,10
xgb,0.02,4,ml,005110,2023-07-19,2023-08-17,-29.059615384615377,-29059.615384615376,stop_loss,4
xgb,0.02,4,ml,005110,2023-08-17,2023-08-24,24.28817567567568,24288.17567567568,take_profit,1
xgb,0.02,4,ml,046070,2023-08-24,2023-09-21,-25.511494252873558,-25511.494252873556,stop_loss,4
xgb,0.02,4,ml,079950,2023-08-09,2023-10-04,-16.512508686587914,-16512.508686587913,stop_loss,7
xgb,0.02,4,ml,002880,2023-09-21,2023-10-04,-17.218787878787886,-17218.787878787887,stop_loss,1
xgb,0.02,4,ml,187420,2023-07-26,2023-10-12,-1.989830508474566,-1989.8305084745662,time_exit,10
xgb,0.02,4,ml,033560,2023-08-02,2023-10-19,-5.180419580419577,-5180.419580419577,time_exit,10
xgb,0.02,4,ml,090370,2023-10-19,2023-12-07,21.309852216748766,21309.852216748768,take_profit,7
xgb,0.02,4,ml,046070,2023-10-26,2023-12-07,-16.26404833836858,-16264.048338368579,stop_loss,6
xgb,0.02,4,ml,196700,2023-10-04,2023-12-14,0.9592531576057082,959.2531576057081,time_exit,10
xgb,0.02,4,ml,080530,2023-10-12,2023-12-21,14.26014851485149,14260.148514851491,time_exit,10
xgb,0.02,4,ml,046070,2023-12-14,2023-12-21,32.805019305019314,32805.01930501932,take_profit,1
xgb,0.02,4,ml,082660,2023-12-21,2024-01-30,-18.226354679802956,-18226.354679802957,stop_loss,5
xgb,0.02,4,ml,000300,2024-01-02,2024-01-30,28.52891870807986,28528.91870807986,take_profit,4
xgb,0.02,4,ml,000300,2024-02-06,2024-02-15,31.211401069741783,31211.401069741783,take_profit,1
xgb,0.02,4,ml,276730,2023-12-07,2024-02-22,5.880589430894294,5880.589430894295,time_exit,10
xgb,0.02,4,ml,033560,2023-12-21,2024-03-08,-0.13971061093248135,-139.71061093248136,time_exit,10
xgb,0.02,4,ml,046070,2024-02-15,2024-03-08,-18.20278637770898,-18202.78637770898,stop_loss,3
xgb,0.02,4,ml,058110,2024-01-30,2024-03-22,19.73936877076412,19739.368770764122,take_profit,7
xgb,0.02,4,ml,377220,2024-03-08,2024-04-05,-13.748741007194232,-13748.741007194229,stop_loss,4
xgb,0.02,4,ml,071850,2024-04-05,2024-04-29,21.58536585365854,21585.365853658543,take_profit,3
xgb,0.02,4,ml,241820,2024-03-15,2024-05-16,-14.306193353474328,-14306.19335347433,stop_loss,8
xgb,0.02,4,ml,288330,2024-05-16,2024-06-14,26.644543741537124,26644.543741537127,take_profit,4
xgb,0.02,4,ml,071850,2024-06-14,2024-07-05,-22.317943409247746,-22317.943409247746,stop_loss,3
xgb,0.02,4,ml,035290,2024-04-29,2024-07-12,-4.656638655462186,-4656.638655462186,time_exit,10
xgb,0.02,4,ml,069920,2024-07-12,2024-08-26,-13.239787234042552,-13239.787234042553,stop_loss,6
xgb,0.02,4,ml,119650,2024-08-26,2024-09-09,74.47500000000001,74475.00000000001,take_profit,2
xgb,0.02,4,ml,356890,2024-07-05,2024-09-19,-4.930029627449796,-4930.029627449796,time_exit,10
xgb,0.02,4,ml,080720,2024-09-19,2024-10-07,20.699803149606304,20699.803149606305,take_profit,2
xgb,0.02,4,ml,119650,2024-10-07,2024-10-15,-24.13073170731707,-24130.73170731707,stop_loss,1
xgb,0.02,4,ml,352090,2024-09-09,2024-10-29,-13.584392911949559,-13584.392911949559,stop_loss,6
xgb,0.02,4,ml,352090,2024-10-29,2025-01-10,1.2079067215136896,1207.9067215136893,time_exit,10
xgb,0.02,4,ml,106080,2025-01-10,2025-02-06,-17.647800000000004,-17647.800000000003,stop_loss,3
xgb,0.02,4,ml,229000,2025-02-06,2025-03-21,-19.514909090909104,-19514.909090909103,stop_loss,6
xgb,0.02,4,ml,101680,2025-03-21,2025-05-21,-16.266192170818496,-16266.192170818496,stop_loss,8
xgb,0.02,4,ml,032280,2025-05-21,2025-08-01,-8.232151324716309,-8232.15132471631,time_exit,10
xgb,0.02,4,ml,435570,2025-08-01,2025-09-01,-15.001075441313894,-15001.075441313893,stop_loss,4
xgb,0.02,4,ml,307870,2025-09-01,2025-11-18,7.535703592814359,7535.70359281436,time_exit,10
xgb,0.02,4,ml,071950,2025-11-18,2025-11-25,-32.52816635160681,-32528.166351606807,stop_loss,1
xgb,0.02,4,ml,106080,2025-11-25,2026-01-16,-31.18865030674846,-31188.65030674846,stop_loss,7
xgb,0.02,4,ml,309930,2026-01-16,2026-02-25,-15.334126984126994,-15334.126984126997,stop_loss,5
xgb,0.02,4,ml,368600,2026-02-25,2026-03-05,-26.419843924191767,-26419.843924191766,stop_loss,1
xgb,0.02,4,ml,368600,2026-03-05,2026-03-19,35.2425981873112,35242.5981873112,take_profit,2
xgb,0.02,4,ml,071950,2026-03-19,2026-04-02,-23.781654501216547,-23781.654501216544,stop_loss,2
xgb,0.02,4,ml,000300,2024-02-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.02,4,ml,041590,2024-03-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.02,4,ml,080720,2024-10-15,2026-06-17,-0.3,-300.0,end,0
xgb,0.02,4,ml,288330,2026-04-02,2026-06-17,-0.3,-300.0,end,0
xgb,0.0,4,hybrid,175140,2023-01-09,2023-01-16,19.782174688057026,19782.174688057028,take_profit,1
xgb,0.0,4,hybrid,032790,2023-01-02,2023-02-01,37.9378779481533,37937.8779481533,take_profit,4
xgb,0.0,4,hybrid,032680,2023-01-25,2023-02-08,20.14525633470832,20145.25633470832,take_profit,2
xgb,0.0,4,hybrid,187790,2023-01-16,2023-02-15,-14.383496503496499,-14383.496503496499,stop_loss,4
xgb,0.0,4,hybrid,042040,2023-02-08,2023-02-15,-16.380645161290317,-16380.645161290318,stop_loss,1
xgb,0.0,4,hybrid,388790,2023-02-15,2023-03-02,-16.857950530035335,-16857.950530035334,stop_loss,2
xgb,0.0,4,hybrid,091970,2023-03-02,2023-03-09,-22.576066945606694,-22576.066945606697,stop_loss,1
xgb,0.0,4,hybrid,069330,2023-01-02,2023-03-16,2.0458823529411747,2045.8823529411748,time_exit,10
xgb,0.0,4,hybrid,117580,2023-02-01,2023-03-16,-17.170834091277328,-17170.834091277327,stop_loss,6
xgb,0.0,4,hybrid,006380,2023-03-23,2023-03-30,-17.648442534908696,-17648.442534908696,stop_loss,1
xgb,0.0,4,hybrid,006380,2023-03-30,2023-04-13,-15.987516254876462,-15987.516254876464,stop_loss,2
xgb,0.0,4,hybrid,006380,2023-04-13,2023-04-20,31.087037037037053,31087.03703703705,take_profit,1
xgb,0.0,4,hybrid,069920,2023-02-22,2023-05-08,37.103457106274,37103.457106274,take_profit,10
xgb,0.0,4,hybrid,203690,2023-03-16,2023-05-15,-14.235340909090914,-14235.340909090912,stop_loss,8
xgb,0.0,4,hybrid,091970,2023-03-09,2023-05-22,1.6338362068965506,1633.8362068965507,time_exit,10
xgb,0.0,4,hybrid,340360,2023-04-20,2023-07-05,0.8566125290023192,856.6125290023192,time_exit,10
xgb,0.0,4,hybrid,046070,2023-05-08,2023-07-05,-13.261000000000001,-13261.0,stop_loss,8
xgb,0.0,4,hybrid,204840,2023-05-15,2023-07-26,-13.709941520467837,-13709.941520467837,stop_loss,10
xgb,0.0,4,hybrid,101680,2023-07-05,2023-07-26,-13.625059665871115,-13625.059665871115,stop_loss,3
xgb,0.0,4,hybrid,187220,2023-07-12,2023-07-26,-14.147225710547776,-14147.225710547777,stop_loss,2
xgb,0.0,4,hybrid,039340,2023-05-22,2023-08-02,2.954807258709712,2954.807258709712,time_exit,10
xgb,0.0,4,hybrid,079950,2023-08-09,2023-10-04,-16.512508686587914,-16512.508686587913,stop_loss,7
xgb,0.0,4,hybrid,187420,2023-07-26,2023-10-12,-1.989830508474566,-1989.8305084745662,time_exit,10
xgb,0.0,4,hybrid,002420,2023-07-26,2023-10-12,4.797443609022564,4797.4436090225645,time_exit,10
xgb,0.0,4,hybrid,033560,2023-08-02,2023-10-19,-5.180419580419577,-5180.419580419577,time_exit,10
xgb,0.0,4,hybrid,204840,2023-10-04,2023-10-26,29.609999999999996,29610.0,take_profit,3
xgb,0.0,4,hybrid,288330,2023-10-26,2023-11-30,-19.343815484392035,-19343.815484392035,stop_loss,5
xgb,0.0,4,hybrid,090370,2023-10-19,2023-12-07,21.309852216748766,21309.852216748768,take_profit,7
xgb,0.0,4,hybrid,046070,2023-11-30,2023-12-14,-13.925666666666672,-13925.666666666672,stop_loss,2
xgb,0.0,4,hybrid,080530,2023-10-12,2023-12-21,14.26014851485149,14260.148514851491,time_exit,10
xgb,0.0,4,hybrid,046070,2023-12-14,2023-12-21,32.805019305019314,32805.01930501932,take_profit,1
xgb,0.0,4,hybrid,307930,2023-12-21,2024-01-09,35.14203909921023,35142.03909921023,take_profit,2
xgb,0.0,4,hybrid,005110,2023-11-02,2024-01-16,4.330030959752331,4330.03095975233,time_exit,10
xgb,0.0,4,hybrid,175140,2024-01-09,2024-01-23,29.392076502732234,29392.076502732234,take_profit,2
xgb,0.0,4,hybrid,000300,2024-01-02,2024-01-30,28.52891870807986,28528.91870807986,take_profit,4
xgb,0.0,4,hybrid,002880,2024-01-23,2024-02-15,24.625,24625.0,take_profit,3
xgb,0.0,4,hybrid,276730,2023-12-07,2024-02-22,5.880589430894294,5880.589430894295,time_exit,10
xgb,0.0,4,hybrid,046070,2024-01-16,2024-03-08,-17.4359375,-17435.9375,stop_loss,7
xgb,0.0,4,hybrid,058110,2024-01-30,2024-03-22,19.73936877076412,19739.368770764122,take_profit,7
xgb,0.0,4,hybrid,377220,2024-03-08,2024-04-05,-13.748741007194232,-13748.741007194229,stop_loss,4
xgb,0.0,4,hybrid,071950,2024-02-15,2024-04-15,-14.75192660550459,-14751.926605504588,stop_loss,8
xgb,0.0,4,hybrid,071850,2024-04-05,2024-04-29,21.58536585365854,21585.365853658543,take_profit,3
xgb,0.0,4,hybrid,288330,2024-04-29,2024-06-07,20.441367304795772,20441.36730479577,take_profit,5
xgb,0.0,4,hybrid,035290,2024-04-15,2024-06-28,5.636602451838873,5636.602451838873,time_exit,10
xgb,0.0,4,hybrid,071850,2024-06-07,2024-07-05,-21.56006968641115,-21560.069686411152,stop_loss,4
xgb,0.0,4,hybrid,356890,2024-06-28,2024-08-09,-13.53578530908235,-13535.785309082348,stop_loss,6
xgb,0.0,4,hybrid,002420,2024-07-05,2024-08-26,28.540421455938684,28540.42145593869,take_profit,7
xgb,0.0,4,hybrid,119650,2024-08-26,2024-09-09,74.47500000000001,74475.00000000001,take_profit,2
xgb,0.0,4,hybrid,036580,2024-08-09,2024-10-29,-12.608644151729065,-12608.644151729066,stop_loss,10
xgb,0.0,4,hybrid,352090,2024-09-09,2024-10-29,-13.584392911949559,-13584.392911949559,stop_loss,6
xgb,0.0,4,hybrid,009440,2024-11-05,2024-12-03,35.291352549889126,35291.352549889125,take_profit,4
xgb,0.0,4,hybrid,352090,2024-10-29,2025-01-10,1.2079067215136896,1207.9067215136893,time_exit,10
xgb,0.0,4,hybrid,106080,2025-01-10,2025-02-06,-17.647800000000004,-17647.800000000003,stop_loss,3
xgb,0.0,4,hybrid,088130,2024-12-03,2025-02-20,-6.796768393328079,-6796.768393328079,time_exit,10
xgb,0.0,4,hybrid,229000,2025-02-06,2025-03-21,-19.514909090909104,-19514.909090909103,stop_loss,6
xgb,0.0,4,hybrid,377330,2025-02-20,2025-05-07,11.540066592674819,11540.066592674819,time_exit,10
xgb,0.0,4,hybrid,101680,2025-03-21,2025-05-21,-16.266192170818496,-16266.192170818496,stop_loss,8
xgb,0.0,4,hybrid,405920,2025-05-07,2025-07-18,17.646,17646.0,time_exit,10
xgb,0.0,4,hybrid,032280,2025-05-21,2025-08-01,-8.232151324716309,-8232.15132471631,time_exit,10
xgb,0.0,4,hybrid,008600,2025-07-18,2025-08-18,-16.006164383561643,-16006.164383561641,stop_loss,4
xgb,0.0,4,hybrid,435570,2025-08-01,2025-09-01,-15.001075441313894,-15001.075441313893,stop_loss,4
xgb,0.0,4,hybrid,168330,2025-08-18,2025-09-23,-12.702870813397137,-12702.870813397138,stop_loss,5
xgb,0.0,4,hybrid,307870,2025-09-01,2025-11-18,7.535703592814359,7535.70359281436,time_exit,10
xgb,0.0,4,hybrid,071950,2025-11-18,2025-11-25,-32.52816635160681,-32528.166351606807,stop_loss,1
xgb,0.0,4,hybrid,079950,2025-09-23,2025-12-16,-29.19364077669903,-29193.64077669903,stop_loss,11
xgb,0.0,4,hybrid,071950,2025-12-16,2026-01-09,-17.555769230769233,-17555.769230769234,stop_loss,3
xgb,0.0,4,hybrid,106080,2025-11-25,2026-01-16,-31.18865030674846,-31188.65030674846,stop_loss,7
xgb,0.0,4,hybrid,368600,2026-01-09,2026-02-25,-21.20625550660794,-21206.255506607937,stop_loss,6
xgb,0.0,4,hybrid,309930,2026-01-16,2026-02-25,-15.334126984126994,-15334.126984126997,stop_loss,5
xgb,0.0,4,hybrid,368600,2026-02-25,2026-03-05,-26.419843924191767,-26419.843924191766,stop_loss,1
xgb,0.0,4,hybrid,071950,2026-03-05,2026-04-02,-26.465399061032873,-26465.399061032876,stop_loss,4
xgb,0.0,4,hybrid,368600,2026-03-12,2026-04-16,54.15056890012641,54150.56890012641,take_profit,5
xgb,0.0,4,hybrid,079950,2026-04-16,2026-05-11,-13.546853146853143,-13546.853146853144,stop_loss,3
xgb,0.0,4,hybrid,279600,2026-05-11,2026-06-02,-12.43912175648703,-12439.121756487031,stop_loss,3
xgb,0.0,4,hybrid,091970,2026-06-02,2026-06-10,-12.300925925925927,-12300.925925925927,stop_loss,1
xgb,0.0,4,hybrid,000300,2024-02-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.0,4,hybrid,041590,2024-03-22,2026-06-17,-0.3,-300.0,end,0
xgb,0.0,4,hybrid,288330,2026-04-02,2026-06-17,-0.3,-300.0,end,0
xgb,0.0,4,hybrid,058110,2026-06-10,2026-06-17,17.294117647058826,17294.117647058825,end,0
xgb,0.01,4,hybrid,175140,2023-01-09,2023-01-16,19.782174688057026,19782.174688057028,take_profit,1
xgb,0.01,4,hybrid,032790,2023-01-02,2023-02-01,37.9378779481533,37937.8779481533,take_profit,4
xgb,0.01,4,hybrid,032680,2023-01-25,2023-02-08,20.14525633470832,20145.25633470832,take_profit,2
xgb,0.01,4,hybrid,187790,2023-01-16,2023-02-15,-14.383496503496499,-14383.496503496499,stop_loss,4
xgb,0.01,4,hybrid,042040,2023-02-08,2023-02-15,-16.380645161290317,-16380.645161290318,stop_loss,1
